miliseconds,D,CDK5,D_CDK5,D75,CK1,D_CK1,D137,PKA,D_PKA,D34,D34_CDK5,D34_CK1,PP2B,D34_PP2B,D34_75,D34_137,D75CK1,D75_PKA,PP2A,D75_PP2A,PP2AP,D75_PP2AP,D75_137,D137_CDK5,D137_PKA,D137_PP2C,PP2C,D34_75_CK1,D34_137_CDK5,D34_75_137,D75_137_PKA,D34_75_PP2B,D34_137_PP2B,D34_75_137_PP2B,D34_75_PP2A,D75_137_PP2A,D34_75_137_PP2A,D34_75_PP2AP,D75_137_PP2AP,D34_75_137_PP2AP,D34_137_PP2C,D75_137_PP2C,PDE,PP2Binactive,D34_75_137_PP2C,CK1P,CK1P_PP2B,PDE_PKA,PDEP,PP2A_PKA,Ca,PP2BinactiveCa2,R2C2,cAMP,cAMP_R2C2,cAMP2_R2C2,cAMP3_R2C2,cAMP4_R2C2,cAMP4_R2C,cAMP4_R2,cAMP_PDE,AMP,cAMP_PDEP,PP2ACa,D34_75_PP2ACa,D34_75_137_PP2ACa,D75_PP2ACa,D75_137_PP2ACa,D34_75_PP2APCa,PP2APCa,D34_75_137_PP2APCa,D75_PP2APCa,D75_137_PP2APCa,PP2ACa_PKA
1200,5.431503247635034e-05,-1.759187443296301e-05,1.2873628735812024e-05,6.471675240958126e-05,-3.0958181291413826e-06,-8.367976553809821e-07,1.971345601936809e-05,0.0,0.0,-3.308070578687032e-20,3.985168247033943e-21,-1.7963193737033543e-22,-2.844110460195611e-07,0.0,9.768831276731432e-21,-1.378897816180473e-21,-1.1636866426357674e-05,0.0,-6.79954762655591e-07,2.465149417322429e-06,0.0,0.0,9.754497463479984e-05,-1.3213971124482588e-05,0.0,1.448713199771153e-07,-1.3342809903973817e-05,-5.454107764924546e-22,-3.0095528610731373e-22,2.4656092903478104e-22,0.0,0.0,0.0,0.0,-3.3687034302975333e-22,-3.6586654742432646e-06,-5.666630260356578e-23,0.0,0.0,0.0,1.384911100421276e-22,-2.5980122924601876e-06,2e-06,4.978212375188146e-07,6.19540423759637e-22,-0.0006017975663982603,-1.4485083156097563e-07,0.0,0.0,0.0,1.5959294867479838e-08,1.287490477520137e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.395947259688597e-09,0.0,0.0,2.57055019663777e-09,-1.2556386668793469e-09,0.0,0.0,0.0,0.0,0.0,0.0
1300,6.466605010106686e-05,4.426119690019341e-07,-1.1466533431773057e-05,6.975879366474317e-05,-1.0043695171626586e-05,-1.7051177440256445e-06,-4.402925338785047e-05,0.0,0.0,4.2566835524687443e-20,5.591360372076196e-21,1.485973967520402e-21,-7.39620305047854e-07,0.0,-1.2348812248225614e-20,-1.021501066179332e-20,-1.2409967550895607e-05,0.0,6.113982331059837e-07,-2.806616131897732e-06,0.0,0.0,-0.0001376345812557047,6.136849311427752e-06,0.0,-1.3044680151460728e-06,-8.786193288749078e-06,3.992141887702234e-22,-4.114539346329264e-22,2.3791277915717437e-21,0.0,0.0,0.0,0.0,7.034466232150125e-23,5.349232289679716e-07,-3.358727689296486e-24,0.0,0.0,0.0,-2.683086963864601e-22,-1.078878518385164e-06,2e-06,-2.896724493690954e-07,4.727868026597839e-22,-0.00026480326605522503,-3.692832329670361e-07,0.0,0.0,0.0,-6.400031108294804e-08,2.4127717930054736e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.333420535146845e-09,0.0,0.0,-2.198530667338387e-09,-1.2639322440259206e-09,0.0,0.0,0.0,0.0,0.0,0.0
1400,4.0325033140714366e-05,-3.234353022564588e-05,9.10099877141128e-06,-3.4524976807989174e-05,-1.2495919440802757e-06,-2.022640375091356e-06,-4.810734985343287e-05,0.0,0.0,-2.2958101770034337e-20,-5.449013301422861e-21,-1.952268155744514e-21,-2.3301696536072198e-06,0.0,-5.775630154041936e-23,1.1289511152159316e-20,-1.2404952635395127e-05,0.0,6.632634156940876e-06,2.458506611851465e-07,0.0,0.0,-0.00019242171817131467,-6.181302116626363e-06,0.0,1.0412302488153974e-06,-1.6634594416174743e-06,6.508489980311346e-22,-7.121392489550149e-22,3.0408609738412028e-21,0.0,0.0,0.0,0.0,2.7563311850592644e-22,-1.9063667402918505e-07,3.574246010804752e-23,0.0,0.0,0.0,7.3500086823290605e-22,-1.0263613176341385e-05,2e-06,-8.686149376939419e-08,-4.441618204571134e-22,-0.00030238402120485823,-2.400586167035852e-07,0.0,0.0,0.0,-9.269978979971221e-08,5.549102469862132e-07,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3745667801878457e-08,0.0,0.0,-1.1240422228295991e-09,6.555359490632796e-10,0.0,0.0,0.0,0.0,0.0,0.0
1500,4.290207979935413e-05,2.2999602053648215e-05,-1.4208693776263838e-05,-9.418551971641836e-05,7.110846258423684e-06,-1.163022348164267e-06,3.5113952677461645e-05,0.0,0.0,-2.3397914592910314e-20,-5.8648289281943266e-21,1.948214641219577e-21,2.574574478638645e-06,0.0,6.983595345769406e-21,6.143902912020092e-21,-7.464257722022708e-06,0.0,6.746774639362488e-06,-2.647017578855409e-06,0.0,0.0,-0.00013036163670426335,1.241175334322248e-05,0.0,-5.291516677781083e-07,-7.393933147452751e-06,5.90203555860581e-23,3.379228949941132e-22,-3.0638589624635603e-21,0.0,0.0,0.0,0.0,2.2312424307961046e-22,-2.9028909560078054e-06,6.457440981167816e-23,0.0,0.0,0.0,3.3151930171473084e-22,1.0081719700119415e-05,2e-06,1.4167807214383014e-07,-5.74243060111719e-22,0.00026124806608237487,3.1349043915627735e-07,0.0,0.0,0.0,1.0816591656292712e-07,-2.0258402716944347e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.326473411334494e-09,0.0,0.0,-1.0270261591314339e-09,1.0677516118104786e-09,0.0,0.0,0.0,0.0,0.0,0.0
1600,4.793010321989601e-05,-3.519107805866004e-05,-1.6528372165718736e-05,-6.223698071122903e-05,3.969939596411886e-06,-1.8441064006103643e-06,-4.55122506313963e-05,0.0,0.0,3.02077971821507e-20,1.814504530439668e-21,1.3040893166610064e-21,-3.0680360724270567e-06,0.0,-1.6042994540733734e-20,-1.1334062854244217e-20,1.8352442114564434e-07,0.0,3.719238885936653e-06,7.946426100306991e-07,0.0,0.0,-0.0001449309642413423,-6.085349169815647e-06,0.0,1.0414428662697662e-06,8.94674828756599e-06,6.049883951022877e-22,6.0081883025438105e-22,2.5425369038806032e-21,0.0,0.0,0.0,0.0,-2.1971428618889405e-22,-5.09598686270987e-06,4.5037034587045755e-23,0.0,0.0,0.0,1.3708621893705579e-22,-4.672029772389706e-06,2e-06,3.6954054082837293e-07,-6.614090045403351e-22,0.000377266194441681,2.95343903238612e-07,0.0,0.0,0.0,-2.66687225981536e-08,-1.5645604140513478e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.3528057744597645e-09,0.0,0.0,-4.507177703626274e-10,-1.0147177771411031e-09,0.0,0.0,0.0,0.0,0.0,0.0
1700,6.036326352976068e-05,9.723256617291496e-06,-9.210860059075707e-06,0.00010884474770976291,-1.2064408520020626e-05,-1.530658708317435e-06,3.2796467196658465e-05,0.0,0.0,3.2545582044234577e-20,-5.357411521639976e-21,-1.2114553535452106e-21,-4.976900385617431e-07,0.0,1.0989913555741864e-20,9.026604343851511e-21,-1.1679615159582488e-05,0.0,-4.8769815589092055e-06,-3.057419614629375e-06,0.0,0.0,-0.00022590289610262696,9.47760447690579e-06,0.0,1.1974152868773113e-06,1.0560269207281664e-05,5.536691866156841e-22,3.806661794453877e-22,3.0857794356598783e-22,0.0,0.0,0.0,0.0,1.6730305105724319e-22,1.1047811630965323e-06,-4.2169332732811684e-23,0.0,0.0,0.0,5.419819444398884e-22,1.0385744599545714e-05,2e-06,-8.765262691624789e-08,1.0022644937493463e-22,-0.0005855094254933334,1.688703909051456e-07,0.0,0.0,0.0,-2.3422825951233175e-07,-2.0812821544248007e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.242641460747375e-09,0.0,0.0,2.063689347836355e-09,3.12858866401568e-10,0.0,0.0,0.0,0.0,0.0,0.0
1800,3.966022398507578e-05,6.946899648096999e-06,-1.4059374795003717e-05,7.488741004437171e-05,1.0393106160551087e-05,-2.6406104360297287e-06,5.962579129021832e-05,0.0,0.0,2.444918349416624e-20,2.648733292768655e-21,-1.276904835922179e-21,-5.914909966899946e-06,0.0,1.437360804688845e-20,1.1346636165929857e-20,-1.78721601168413e-05,0.0,1.0201035947613478e-06,-2.6891231510926515e-06,0.0,0.0,5.8388425120599894e-05,-1.2276440499785769e-05,0.0,1.2400948513542117e-06,1.0669760818331273e-05,-4.587560520067474e-22,1.9181436149926166e-22,2.580140244596966e-21,0.0,0.0,0.0,0.0,1.3906278763503341e-22,1.6091225992594522e-06,6.40400614842619e-23,0.0,0.0,0.0,6.770693939184661e-22,2.449146845403325e-06,2e-06,1.3878001685678927e-06,3.8699045841162123e-22,0.00011002333663288757,2.9269060994261293e-07,0.0,0.0,0.0,7.448036222281782e-08,-1.3358261125816351e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.339811986785667e-10,0.0,0.0,2.4211721224580393e-09,-4.3216752741787923e-10,0.0,0.0,0.0,0.0,0.0,0.0
1900,3.3679933978797074e-05,-3.1213160640185406e-05,-4.623973113606843e-06,0.0001406451053868315,-3.4414509389027615e-06,-3.0974521310243637e-06,6.217898631987836e-05,0.0,0.0,-4.093309380898518e-20,7.733985671773525e-22,-1.726814746728579e-21,-2.9615629066047473e-06,0.0,-1.0134627227859241e-22,-5.4729770160503146e-21,-5.597869584500979e-07,0.0,-2.7072803026472304e-06,-1.2808619275202387e-06,0.0,0.0,-0.00010286749114040137,-1.322364399776871e-05,0.0,8.410084202937812e-08,-4.416511519686722e-06,-3.67046290299312e-22,-8.512012885854572e-22,8.843212922748578e-22,0.0,0.0,0.0,0.0,9.634317904178768e-23,-3.502009193755415e-06,3.379191167043504e-23,0.0,0.0,0.0,-5.049369233123844e-22,-3.130947867160916e-06,2e-06,1.5063471990327316e-06,6.281330532314146e-22,-0.0002620420706867074,-8.487265077693446e-08,0.0,0.0,0.0,-2.9941221107037784e-08,-6.468438493458397e-07,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1328062059030789e-08,0.0,0.0,-1.8207016521792921e-09,6.374765369740312e-10,0.0,0.0,0.0,0.0,0.0,0.0
2000,7.102909666383724e-05,1.1985793987423434e-05,3.826125325839145e-06,-5.686646826443357e-05,-9.260695755310562e-06,-3.03447298076029e-06,5.2333044345284384e-05,0.0,0.0,-2.7104856346431804e-20,4.547039079095242e-21,-1.4386918368710013e-21,4.3248077618466814e-07,0.0,1.1492915305197377e-20,3.8329735191840894e-21,-1.2880574034163138e-05,0.0,-3.5790611324902387e-06,-1.93244402874923e-06,0.0,0.0,2.662199844133942e-05,1.0753957102434081e-05,0.0,-1.9524649486377597e-06,-7.806629187552052e-07,-4.664987966598762e-22,-4.0431853622667656e-22,-4.0004257678905825e-21,0.0,0.0,0.0,0.0,-1.5363405830662454e-22,2.1351445228275385e-06,-6.06312691046487e-23,0.0,0.0,0.0,-8.551254558556388e-22,-6.949453860973131e-06,2e-06,-1.8146651030932133e-07,1.5182020066069634e-22,3.959687315877897e-05,-3.519807036644915e-07,0.0,0.0,0.0,-1.6480715674030432e-07,-1.9442073952650885e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1436110661122575e-09,0.0,0.0,3.4017707304133496e-10,2.0916192273637354e-10,0.0,0.0,0.0,0.0,0.0,0.0
2100,7.528724571614886e-05,-2.481567719137207e-05,6.008038338164637e-06,-9.927041703498696e-05,7.933131224157613e-06,-3.110904343742052e-06,-1.2536627681033599e-05,0.0,0.0,1.9361227966416904e-20,2.31936006456167e-21,-1.0341618709025954e-21,-1.0548407136088206e-06,0.0,-1.5114308616329116e-20,-4.931226909727218e-22,1.2746309475362259e-05,0.0,1.577278032505379e-06,-8.880555294207602e-07,0.0,0.0,-5.894174373625011e-05,-1.1114341733646195e-05,0.0,-3.2304842028951553e-06,-1.1529466740266798e-05,2.196656254008198e-23,1.0280922963090046e-21,2.3210245888595902e-21,0.0,0.0,0.0,0.0,8.421032367427408e-24,1.9124584184160165e-06,6.354370760159164e-24,0.0,0.0,0.0,-2.9550850956494985e-22,8.014361935786268e-06,2e-06,-8.801670897805575e-07,1.692493964694616e-22,-0.0003097909253963307,2.9309491176794174e-07,0.0,0.0,0.0,1.5431892707839104e-08,2.2022644424283374e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9420223024577833e-10,0.0,0.0,-2.1617472300971666e-09,6.525795372467946e-10,0.0,0.0,0.0,0.0,0.0,0.0
2200,6.61829731994727e-05,1.6092708717855894e-05,-2.32966000480363e-05,3.7594516547689895e-05,6.116256702210671e-06,-2.4176116898474873e-06,-2.2752713379223903e-05,0.0,0.0,1.417894033475586e-20,-1.4417233360321496e-23,-1.7473609896362367e-21,2.14206839992154e-06,0.0,1.5766391218274985e-20,-1.3536925592953906e-20,-8.78869821060139e-06,0.0,9.045753786373208e-06,-3.7456752334191393e-06,0.0,0.0,-1.7857452656549252e-05,-6.4818533341809475e-06,0.0,-3.313728265792401e-06,1.6906750419437656e-05,-5.061738754773333e-22,6.9582663187691825e-22,-3.159535904411019e-21,0.0,0.0,0.0,0.0,-2.8937145373307294e-22,1.259166331675231e-06,-5.704286903259329e-23,0.0,0.0,0.0,4.336393493894945e-22,7.376051163958038e-06,2e-06,-8.017738131961745e-07,4.2052435793945065e-22,-0.00010885197980030417,-3.6318503831148214e-07,0.0,0.0,0.0,1.1743644451528197e-07,2.6988115066783543e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.787758284803583e-09,0.0,0.0,-1.4908774842273305e-10,-6.646832941298393e-10,0.0,0.0,0.0,0.0,0.0,0.0
2300,5.4129161227291774e-05,1.852968108739189e-05,-2.021770887914323e-05,-0.00011820050962784196,9.256590324547931e-07,-3.6627743160574605e-06,-1.5588506886070942e-05,0.0,0.0,-4.8828144434020927e-20,4.716390527440002e-21,-1.987523578262985e-21,-1.02646183350062e-06,0.0,-4.742777261498498e-21,-1.1198793344621096e-20,-1.2016463496849486e-05,0.0,4.914262985793724e-06,8.82301732051625e-07,0.0,0.0,-0.00011875048409673961,1.9072028274385186e-07,0.0,-1.0423123787580451e-06,1.6696602235768606e-05,-5.775962048022021e-22,1.009205013567536e-21,-2.72743874252333e-22,0.0,0.0,0.0,0.0,2.4790550983963197e-22,-2.006052179859697e-06,-5.073096248054534e-24,0.0,0.0,0.0,6.309095856774534e-22,1.1212725415732355e-05,2e-06,8.002515277818938e-07,1.8926727880821674e-22,-0.000281430851536666,-1.667275562018499e-08,0.0,0.0,0.0,3.514028306791492e-09,-1.3569393350611873e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.402421057418761e-09,0.0,0.0,-1.082764373920927e-09,5.024775489107996e-10,0.0,0.0,0.0,0.0,0.0,0.0
2400,8.575549481104273e-05,2.0697136491392856e-05,-2.540184920662097e-06,-9.204839149824438e-05,-2.0492244260649274e-05,-4.195639262185918e-06,-2.3767704605933686e-05,0.0,0.0,2.552374440195395e-21,-1.0461430547589048e-21,1.362115260263672e-21,-5.513803347664796e-06,0.0,1.1871647858064274e-20,-7.348539517040207e-21,1.0731451751032886e-05,0.0,-5.840347117099309e-06,-2.7873267907867995e-06,0.0,0.0,-0.0001506694043537285,-6.155606216352939e-06,0.0,-3.5897773654410643e-06,9.958847933136122e-06,-6.086421449542919e-22,-3.7875796667647627e-22,-3.1696200098344133e-21,0.0,0.0,0.0,0.0,3.258567463808418e-22,1.4207127615800065e-06,-4.984696877706377e-24,0.0,0.0,0.0,-2.2308897442397555e-22,1.4786031857245733e-06,2e-06,1.0998923114492013e-06,1.1949233493629062e-22,-0.00013907733272053047,1.7815613288309897e-07,0.0,0.0,0.0,1.5171556599847258e-07,1.6463911042298855e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2913042270872e-09,0.0,0.0,-2.2652889951029868e-09,2.296991799828199e-10,0.0,0.0,0.0,0.0,0.0,0.0
2500,9.14060779180779e-05,1.4536228949671881e-05,-9.05991419452538e-06,-0.00012724319510239884,-2.028605053526593e-05,-4.353871494703936e-06,-2.9875519613424714e-05,0.0,0.0,4.440298259974234e-20,-2.3804740631888457e-21,4.830312314954851e-22,1.7444899501348584e-06,0.0,1.685042037011301e-21,6.1632036805294585e-21,1.7823263232201953e-07,0.0,8.436895819931986e-06,-1.439821983025718e-06,0.0,0.0,2.9297781578043107e-05,9.431137364409229e-06,0.0,-1.7582000084982531e-06,-1.131072464121878e-05,6.177587811276647e-22,8.364371209674933e-22,1.2702194603832239e-21,0.0,0.0,0.0,0.0,-2.3251173253843463e-22,-4.178858907436995e-07,1.1883693934271962e-23,0.0,0.0,0.0,-1.7743456011099916e-22,-1.1113435938564671e-05,2e-06,-5.772833979112821e-07,-6.885106672692943e-22,-0.0004530746415282691,-3.067103985470361e-07,0.0,0.0,0.0,-1.7450090244610634e-07,-8.157556703233779e-07,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.547785459844419e-10,0.0,0.0,-2.6224580852275463e-09,-1.2604932850139135e-09,0.0,0.0,0.0,0.0,0.0,0.0
2600,7.289823926336382e-05,-1.484448857059742e-05,-1.0790677772711348e-05,6.1011726085689677e-05,-1.4162753629838332e-05,-3.2393898965755043e-06,5.7428016882739604e-05,0.0,0.0,1.0198870036946105e-20,4.3199788492974855e-22,1.2042076602090633e-21,-2.5840031277402176e-06,0.0,-4.114338481444124e-21,1.0197048333530323e-20,-4.646926930281236e-06,0.0,-4.917592303020522e-06,2.0352457935491077e-06,0.0,0.0,0.00015401512131843994,6.029705923087329e-06,0.0,-1.7902618105346133e-06,1.5205491462353104e-05,2.9623744124700836e-22,-6.521741014619049e-22,-2.7783021717887743e-21,0.0,0.0,0.0,0.0,-1.0357662723919133e-22,2.812579210683215e-06,-6.236301429655819e-24,0.0,0.0,0.0,-2.420054199242101e-22,-1.1771494004182472e-05,2e-06,-6.575301450127303e-07,-2.3331343855796247e-22,7.407421396653303e-05,2.0169466119261812e-07,0.0,0.0,0.0,-1.810693448226045e-08,2.8538306921362195e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.6534778306320633e-09,0.0,0.0,1.5333390404598705e-09,-7.359968764373684e-11,0.0,0.0,0.0,0.0,0.0,0.0
2700,0.00011644265363684408,-2.1655747425056317e-05,-1.2941674225635624e-06,9.55870270750207e-06,-1.5023341023291683e-07,-3.821530767422622e-06,4.275331767425308e-05,0.0,0.0,-2.5164281023453543e-20,1.1519044501622928e-21,-5.126538998604503e-22,-1.8443237714512674e-06,0.0,3.429862573100657e-21,4.524615128604749e-21,-1.687939291505598e-05,0.0,-4.190116967831007e-06,-3.42574624872983e-06,0.0,0.0,-0.00015636794203248788,3.069168628440088e-06,0.0,-1.25770611922123e-07,1.2972783667214594e-05,-6.567958052307125e-22,3.831399161584539e-22,3.004055330328817e-21,0.0,0.0,0.0,0.0,-8.651484051681453e-24,-2.130554854722624e-06,2.412198072074232e-23,0.0,0.0,0.0,1.1684110261717775e-22,4.44609085403202e-06,2e-06,5.98847888576016e-07,4.548117496260576e-22,4.489073253653318e-05,1.2174119266910503e-07,0.0,0.0,0.0,1.5310801707299474e-08,-2.4763235972317718e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.911358237332557e-09,0.0,0.0,-1.8839041000494403e-09,7.034335095673252e-10,0.0,0.0,0.0,0.0,0.0,0.0
2800,7.464420563921028e-05,1.1940058609662185e-06,-1.538421514663666e-05,6.83070357374839e-05,-2.7264118357836043e-06,-4.690226784767488e-06,-9.37433955336775e-05,0.0,0.0,1.032629449132877e-20,-6.23453986302847e-22,-1.4608070287958087e-21,4.26770881484839e-06,0.0,-1.0410961688655239e-20,1.1045831751414432e-20,-1.684403300727733e-05,0.0,-1.5719758331375989e-06,-4.762621254778668e-07,0.0,0.0,8.567113532102491e-05,-4.253026006531746e-06,0.0,1.242047552404901e-06,-4.684729104056098e-07,-2.0619963834300533e-22,-8.413896478031872e-22,2.5999363877320562e-21,0.0,0.0,0.0,0.0,2.29256631532994e-23,2.121507669983599e-06,4.2618294594132125e-23,0.0,0.0,0.0,2.8462022764856016e-22,-1.1448311313785338e-05,2e-06,4.1524433104482466e-07,7.888914369076122e-23,0.00027648739838574015,4.756484400922061e-08,0.0,0.0,0.0,-1.6768500598869624e-07,2.301336606328228e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.977241953281827e-09,0.0,0.0,-1.540392124083967e-09,8.58826869594494e-10,0.0,0.0,0.0,0.0,0.0,0.0
2900,0.00010419348360114299,-3.1129397187583136e-06,8.060353188333144e-06,-0.00021624929591928943,5.620730289040477e-07,-3.7535831856354647e-06,-4.717638409277455e-05,0.0,0.0,1.0105016482616689e-20,1.2473231630312631e-21,-1.4234125605211126e-21,1.2301215794856911e-06,0.0,-1.2277525886544402e-20,1.1536146519508895e-20,4.501181532222585e-06,0.0,4.289905374736554e-06,-3.316415087326173e-06,0.0,0.0,-0.00016627097228973908,-1.1462885165852503e-05,0.0,1.0498893658614767e-06,1.7612725702606403e-05,1.6253228694245585e-22,1.0076500142029559e-22,-1.807056876687835e-21,0.0,0.0,0.0,0.0,-3.263345449469648e-23,-4.801220604955518e-06,-1.2111293203684317e-23,0.0,0.0,0.0,3.117418342097442e-22,1.551288625976318e-07,2e-06,-1.1871808203327755e-06,2.0732687819263102e-22,-0.00017248606119838283,-1.752112849513557e-07,0.0,0.0,0.0,-1.1581687217308187e-07,-2.878455017640036e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.225090541372747e-09,0.0,0.0,-8.682265866899093e-10,1.0312588103024395e-10,0.0,0.0,0.0,0.0,0.0,0.0
3000,0.00011841283061213036,3.133054550882851e-06,1.0155966069907333e-05,-0.00018806777016358984,-6.218348618586224e-06,-3.945678673053059e-06,-1.683243837703026e-05,0.0,0.0,3.277305164612448e-20,5.56344720504614e-22,-5.32304741100588e-22,2.1301956798568607e-06,0.0,-8.979529819189236e-21,1.0794214490491388e-20,-8.626037273312482e-06,0.0,5.828209845489998e-06,-3.594337272774873e-06,0.0,0.0,9.757253413311143e-05,-1.4392910415175482e-05,0.0,-2.871392186846179e-06,4.779479367459049e-06,7.954969419665933e-23,5.150983440696183e-23,3.5557461549604456e-21,0.0,0.0,0.0,0.0,-9.762944473077658e-24,3.0984422525039975e-06,-3.068899035360715e-23,0.0,0.0,0.0,9.07654393606418e-22,-1.4082193146021509e-05,2e-06,-1.294287085154841e-07,-1.8941857106681338e-22,-0.0005750457636519641,-1.741844600197961e-07,0.0,0.0,0.0,-9.037414145620921e-08,-5.340854124501508e-07,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2672879557619477e-09,0.0,0.0,-1.688795754798566e-09,9.563855485573588e-10,0.0,0.0,0.0,0.0,0.0,0.0
3100,0.00011358209737536443,-1.0495507037526847e-05,-1.837564831297048e-05,-9.662002530841374e-05,1.296021467080125e-06,-4.273873656763802e-06,-9.801175227732727e-05,0.0,0.0,2.3228788280693356e-20,-5.697210657611576e-21,1.4905247088576155e-21,8.106288796049755e-08,0.0,1.485385492881336e-20,1.4396347762500267e-20,-1.569697387066683e-05,0.0,2.5483548762837004e-06,1.4650099016319147e-07,0.0,0.0,-0.00015563467150713433,-1.6486102298867756e-05,0.0,-1.8770944787937491e-06,1.12605786427746e-05,-5.227007403454377e-22,9.313890743448363e-22,1.8336744450056123e-21,0.0,0.0,0.0,0.0,8.410814567599726e-23,-2.673601753973961e-06,1.9756360387539162e-23,0.0,0.0,0.0,-2.427758477065738e-22,-1.439557947932902e-05,2e-06,2.0630272878173627e-07,-6.637434646968724e-22,-7.679227970497638e-05,3.088211015934153e-07,0.0,0.0,0.0,-3.1026955279359205e-07,3.5323850490701154e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.385854442632145e-09,0.0,0.0,-1.7733390039795724e-09,3.656041536515632e-10,0.0,0.0,0.0,0.0,0.0,0.0
3200,9.939789024256621e-05,-3.875893493656367e-05,-5.9086627008736676e-06,1.2281811700703945e-05,-2.3041759790917965e-05,-5.109303777190212e-06,-2.014615644891901e-05,0.0,0.0,3.754159411349456e-20,-4.845738826827283e-22,-1.9536186643315248e-21,-4.823244951932476e-06,0.0,2.7530817945878968e-21,-1.2664206626378635e-20,-1.9728000905388233e-05,0.0,3.7004833130662603e-06,-4.477494856062058e-06,0.0,0.0,-9.633888636557893e-05,-1.230617819171835e-05,0.0,-3.9707054893355875e-06,1.7136787911067774e-05,-6.993080326487876e-22,5.62455867945297e-23,3.401715138429728e-22,0.0,0.0,0.0,0.0,-6.700291997118675e-23,4.170974317022528e-06,6.145862622118442e-23,0.0,0.0,0.0,5.839544789772194e-22,-2.526792205422922e-06,2e-06,5.877890932052108e-07,-5.793414906981808e-22,-0.00016537935659910732,-3.476728039896816e-07,0.0,0.0,0.0,4.716073474606642e-08,-1.850607272477704e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.9911881033217505e-09,0.0,0.0,1.3285050261046827e-10,-1.0475981468456408e-09,0.0,0.0,0.0,0.0,0.0,0.0
3300,0.00010691304450997623,-1.5649654011410992e-05,-2.1512484051257742e-05,-0.00016143849599595245,-1.1006797619959666e-05,-5.643822948822007e-06,-4.3534864963892496e-05,0.0,0.0,-2.1107161097321507e-20,5.9644312714210185e-21,1.2006802047223246e-21,4.160253100786134e-06,0.0,1.259718779488704e-20,-1.1229730226902794e-20,-1.897562820584938e-05,0.0,9.63717590705116e-06,-6.567524769550289e-07,0.0,0.0,-7.153934901904071e-05,2.2691844429442845e-06,0.0,3.737164415729341e-07,-2.5858981111996225e-06,1.5505201155198317e-22,-2.2238399507142074e-24,2.2272152046673643e-23,0.0,0.0,0.0,0.0,-3.369731585904459e-22,-8.492333355342374e-07,4.5431863951002095e-23,0.0,0.0,0.0,-1.7288734954188364e-22,8.48836267165815e-06,2e-06,-1.2883315330966278e-06,5.153737750446204e-22,-0.00043027591143608983,1.1505815246640112e-08,0.0,0.0,0.0,8.049397138868564e-08,-3.588621379945035e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.470737532061762e-08,0.0,0.0,-3.641569394444798e-10,-8.204201299906592e-10,0.0,0.0,0.0,0.0,0.0,0.0
