miliseconds,Akt,AktPIP3,AktPIP,AktPIPP,ERK,ERKP,ERKPP,GS,HRG,MEK,MEKP,MEKPP,PI3K,PI3Kstar,PIP3,R,RP,RHRG,RHRG2,RPI3K,RPI3Kstar,RShGS,RShP,RShc,Raf,Rafstar,RasGDP,RasGTP,ShGS,ShP,Shc,P_I,internalization,E,MKP3,PP2A
1000,9.998702061902469,0.0027145959734236873,-1.9578853869878884e-05,4.321519394248018e-05,1000.0000000733157,9.371395930085234e-08,4.873748197035519e-17,9.902449411113526,304.65058916136957,120.00116050499969,0.003707243005208086,-2.235998312111342e-07,9.986085223718522,0.008041130077618449,4.3188219661619034e-05,54.91416516078533,0.053254670765760445,21.34184929340352,1.5508724220284211,0.0033526032476489174,0.0006550720745820064,0.10883373954328529,0.08554252840315876,0.3002018149675362,99.99724875142321,-9.548238475132404e-05,119.99824287715225,0.004348503901205316,0.1142115028793495,1.3340842467083225,998.9673061658215,800.000464971886,1.5280646202995e-05,7.0,2.4,11.4
1100,9.999207627274812,0.0015175257295123286,-0.00025525807870974317,-1.787274411424861e-05,999.9999998986099,8.729769196391703e-08,-8.720221901565044e-16,9.804193874914597,303.65317380645513,119.99918545200345,0.003753083163743433,4.4478683480485555e-06,9.987308107645731,0.019081247795916585,7.934611190449573e-05,53.083168931415514,0.0847961671813332,22.577065198184957,1.8749239656733139,0.005158726195205952,0.000948780419316391,0.020147327382521146,0.018895695777738863,0.2972122543806284,99.99896390672352,-0.0020633659019982063,119.99442799763867,0.0028983400784199104,0.1175871722803308,1.7752246145396662,996.5468798521365,799.9998064381656,1.5959680083975437e-05,7.0,2.4,11.4
1200,9.998038927390958,0.003286862822240749,0.0002043400571186803,-8.219069246807208e-05,1000.0000000068028,1.423395478780746e-07,2.258550185649434e-16,9.804191267344727,300.3223179162137,120.00009661486959,0.0044634926157827975,-3.0479210419618348e-06,9.967933712749208,0.015352141471984378,0.00012652248809819782,50.71097444142296,0.09680308619057229,23.218414481083055,2.18449361852883,0.006425130631197669,0.0013396979343351656,0.16615862531213338,0.192693290948934,0.44064406625863695,100.00006545624406,0.002598056870529765,119.9946845152618,0.006775531646131892,0.17936791636505306,3.5018479248206655,998.5515346178969,799.9982734927564,4.322074372724881e-05,7.0,2.4,11.4
1300,9.99678068389051,0.005303555067748458,0.00035961280503205495,7.9337306752294e-05,999.9999999845566,1.397456836833795e-07,-8.470375939914655e-16,9.642357970656203,299.3178098236594,119.99827715724768,0.0009178316518006098,-3.204219652490929e-06,9.977548197208797,0.019667523065304553,0.00017458685581831857,49.43163224242856,0.1160424517847296,24.102514210212416,2.5321703701373144,0.007268205557594667,0.0015586148039534622,0.22953743464039497,0.18626895114069378,0.5738524817821762,99.99566277608467,-0.0011004490667940498,119.99423186906363,0.006956920126552811,0.1893901304514468,2.5414341011296524,997.037300636367,799.9977404676121,3.4474159828904644e-05,7.0,2.4,11.4
1400,9.995963757932543,0.006209937478230398,-1.0318258345615129e-06,-2.234371091746221e-05,999.999999884024,9.823895782483022e-08,3.176293289098278e-16,9.58670834750984,297.8687914088178,120.00052374899363,0.001051703978157027,8.076661271981119e-07,9.965194777934167,0.022595297958987164,0.00029948607322009536,47.47830467498438,0.13429858265332348,24.54184648679274,2.7632932396522776,0.009530278612787222,0.001964664117058397,0.15557547606455804,0.314358710756645,0.5769980125991453,99.99721345019321,0.0076420116468613915,119.99304729278242,0.007033533957289824,0.2408253529916216,4.963671737810399,994.1312565527998,799.9961892339334,5.3252736069741424e-05,7.0,2.4,11.4
1500,9.99499075570959,0.00585281470779384,0.0003002674804179218,7.776755771865424e-06,1000.0000000123786,2.087359215583921e-09,-1.1193867843590724e-15,9.398555512540623,295.0002963589546,120.00247585395687,0.005145125110348664,2.50800913012791e-06,9.946769207558118,0.03504359301441749,0.00033847023203791184,46.558048361045195,0.14238577321537935,25.172627740846703,3.0455911174261,0.011109396778654534,0.002312786427653511,0.271708315118553,0.25277143810653996,0.7647145870575438,99.99331631175163,0.008729834130496052,119.99105176959824,0.008091643681296409,0.2756402380500893,4.224104972269582,994.7778723281373,799.9942594446027,5.0672106938769504e-05,7.0,2.4,11.4
1600,9.991073776534162,0.006849696770224226,0.000523198194140871,9.40111960324474e-05,1000.0000000442351,-1.4460657497200917e-07,-1.2304521445647552e-15,9.231453059077127,293.7138167790538,120.00175269378799,0.000263202461429987,-3.7035983397635053e-06,9.934739557354323,0.04848559186169285,0.0004145622913161544,43.40559829591788,0.17033103424038076,25.362068512400512,3.317639788849935,0.012380672733351883,0.0027233570500788517,0.3834573986658055,0.3608982002838336,0.8003796949829167,99.99338171964001,0.0062721008121964595,119.98945633516968,0.01036109237259139,0.2945861968143023,7.405051186081869,991.016595378014,799.9910022491075,6.306290363134433e-05,7.0,2.4,11.4
1700,9.987866030862158,0.010836836961446644,0.0008860367797948853,-3.756304498390573e-05,999.9999999111363,-8.774917438346957e-08,1.3951626662500626e-15,9.229363564293065,293.5505227673985,120.00140978230868,0.00204101269981752,1.8224980286310164e-06,9.928106420457032,0.05430508666115364,0.0004787193493253516,42.91909911818556,0.17802341731818427,25.893625104826178,3.5814622007338546,0.0141389659458288,0.0028431072995525387,0.5061641937032503,0.46911463376722273,0.8920385183010965,99.99589548503188,0.004508710625544543,119.98652824262756,0.013198764169499994,0.3434880262903153,6.30364341897998,990.1287440812662,799.9905994077933,0.00011234549652191986,7.0,2.4,11.4
1800,9.98627233055757,0.011734922232042071,0.0011921287502071167,0.00011440113682361425,999.9999998791645,1.8725629190250303e-08,-1.1933591940293316e-15,9.067609093570553,290.2923736734261,119.99558428941525,0.0014220307363791598,-3.545723642512484e-06,9.910858761547225,0.07134375261034186,0.0005865249279072276,40.38999327814128,0.19939584599471283,26.153646113416578,4.002382533457104,0.01585722071515422,0.003480329524398042,0.6675819816900138,0.7181836841876087,1.1241317500717654,99.98782883015531,0.007135463628036886,119.98453671588643,0.015612201666622017,0.38232672918202615,10.221161396204646,990.092207623112,799.9889973759888,0.00012666365693596377,7.0,2.4,11.4
1900,9.9840476900815,0.014413993352882975,0.0010252993760291266,0.00010731081878649516,999.9999998747725,-6.076701211135571e-08,-1.0228263960673142e-15,8.821752812848853,289.5516246799235,119.99359196500541,0.002246844384241976,3.5906771290861015e-06,9.900304113360793,0.08125864019140933,0.0005633437041844766,40.107001844464584,0.23130178441703417,26.139794594439884,4.272078238135506,0.016833736863440106,0.003766756810559705,0.6700457993057665,0.8164790830510379,1.1973908617970355,99.99137937272263,0.009714273309299986,119.98122566255765,0.016162253106907415,0.39605044477978973,10.34168050971176,987.8433992015034,799.9846504936099,0.0001435378543929186,7.0,2.4,11.4
2000,9.982455841786432,0.01488145755681318,0.0017491326315977789,0.0001938052444507006,1000.0000001037014,-7.798474210562179e-08,-7.623029222256633e-16,8.644390589663598,289.26172550084897,119.99363838843328,0.0033343466322695455,-2.856836091485804e-06,9.890982966907476,0.0783256242841987,0.0006806761922217553,38.43194859058797,0.23708076390218585,26.38113279581436,4.544001067168269,0.018721823501132343,0.003894751876451487,0.8067709204866708,0.8316373347192614,1.2755166721234528,99.98132769798903,0.011015869195664134,119.98130443639369,0.019814637984871545,0.43130237971675606,12.615348143922295,982.7795561705323,799.9830098255235,0.00016616551676762876,7.0,2.4,11.4
2100,9.978535567319497,0.01751034953920846,0.0017670679902897339,0.00024738115573292343,1000.0000000719598,-7.697729347916947e-08,-2.5631771844147335e-16,8.493528488938916,287.7257823860699,119.99622805855844,0.0035743586944923136,2.827384797612477e-06,9.884407712522515,0.10633624783573806,0.0008535527787632896,37.806882766867375,0.2516202351910542,26.38294962889224,4.57600061900911,0.020329072885291614,0.004294312550453452,1.033697567124565,1.1364612253641655,1.3851344808753745,99.98529535242805,0.014150889964001635,119.97867353342198,0.02159102801749365,0.4803848272067263,12.377983020279018,980.3125761184943,799.9797235578988,0.00017690947046258864,7.0,2.4,11.4
2200,9.97839070463607,0.020495174373157208,0.002613945827921002,0.00019277607465608941,999.9999999385034,5.039287024706001e-08,1.0766577586750233e-15,8.391639488517583,285.7982373499807,119.98714728136578,0.011288422963890099,-2.5411323653117273e-06,9.863686336401024,0.1167734192389638,0.0008954887152200184,36.402471521317004,0.2838557054577616,26.45470790701423,4.908404700489912,0.022389881894935248,0.004789913448367044,1.1397064676165238,1.3058384227260715,1.565839054783983,99.9762106093778,0.023036480853562587,119.97552649879276,0.026383647318719783,0.4940535789436509,14.228287484076032,979.0274695598101,799.9759331106826,0.00020383146559391804,7.0,2.4,11.4
2300,9.973676547827925,0.023260068833113386,0.0029717025319956924,0.00019185621560528142,1000.0000000960921,1.2916194039989386e-07,6.045267390763266e-16,8.316084485764678,284.1854693775309,119.99031203797996,0.01150347142037082,4.401414135901456e-06,9.843974418491436,0.11752678862873264,0.001007571734968594,35.29833033423348,0.28829637360661137,26.061938159756032,5.066681309170541,0.023478306304665707,0.004792452259300056,1.2928595240265626,1.3147203665964466,1.6670002068599619,99.9736895645006,0.02720466538149034,119.97242202849714,0.026559770855458714,0.552127656610552,17.201598777091505,976.6269160142843,799.9719393285827,0.00024555769041446007,7.0,2.4,11.4
2400,9.970509628250115,0.025904227036283662,0.0029854335423945364,0.00033914787301698437,1000.0000001388121,1.4573078200348446e-07,1.2821640664078673e-16,8.007666990931446,283.39806578436446,119.98746059377511,0.010883901534702558,4.398500266976235e-06,9.833928745851589,0.13607015865860875,0.0011905953235798882,34.13359032251529,0.31408438496252733,25.905417263338393,5.142135246820755,0.02453711083469107,0.0050676113321317775,1.4084945074256758,1.7357581428394386,1.7507944261494903,99.96901621749531,0.026460852854762452,119.9707269251643,0.030759347952404887,0.5594608803284714,20.208029802368074,975.6108218595003,799.9700233086,0.000289375357855123,7.0,2.4,11.4
2500,9.966526070755387,0.02736350145524663,0.0032793193028520873,0.0004386049502284299,1000.0000000647177,2.545048824444058e-08,1.0106773115548295e-16,7.893682849291938,281.7601171931277,119.98072660493635,0.015497501788786052,2.3524957290484253e-06,9.809544331650741,0.1513277152222765,0.0013012454455155647,32.17678787678933,0.31833653263798667,26.128307562393772,5.406346365215271,0.026115705343058,0.005553963620620696,1.4692004966507028,1.7643523896250686,1.8403044454594544,99.9662347246591,0.03280857721646037,119.9671773813568,0.034500625190937224,0.586118381668053,21.043602929614284,973.263679776084,799.9654429722291,0.00028961676145358077,7.0,2.4,11.4
2600,9.966545473209228,0.030579334247546202,0.0041909401879104205,0.0004959043756294595,999.9999999581473,1.3921074447064355e-07,-1.199292590326568e-15,7.614134102002799,281.40281628893456,119.9819918357586,0.022744018363835265,-5.940007784621262e-07,9.802920449838073,0.17372351060951452,0.001346814781162637,30.657547151157615,0.3488536183204965,25.525674617669317,5.526527556204441,0.027656340848824127,0.005715898488796609,1.7323046785823375,1.9206737812512351,2.0414990052867212,99.96261109826943,0.04045683818256229,119.96560478746878,0.03588893719442132,0.6259880068933832,23.922188067673304,969.9690081475566,799.9641103159635,0.0003484343655087846,7.0,2.4,11.4
2700,9.963542837483246,0.03281981727779735,0.005070704875853482,0.0006319374732106148,1000.0000001129835,-9.518035057857682e-08,-6.386804717742513e-16,7.48878628663712,280.2998398875539,119.97787302014126,0.02720091338939525,-1.5984317971830458e-06,9.787803415880568,0.17761677288221062,0.0015124287384281647,29.688886602811213,0.34704023059680367,25.426220647745815,5.624013562773442,0.02889363027966626,0.006230411249908489,1.8834279160426786,2.35127405144642,2.1705325139875415,99.95979923325943,0.041911302084574796,119.95991393756502,0.03877469877651113,0.6564437225434038,28.756572841401212,964.4033872735475,799.9619509957934,0.0003776565393410466,7.0,2.4,11.4
2800,9.958772877723142,0.03438739601568844,0.0051075524985524584,0.0006806594607037834,999.9999998285329,3.105819682492659e-08,7.134530660024473e-16,7.306188630822015,280.0061836175089,119.97180595638127,0.02891466694483102,4.5501965641348035e-06,9.763147890468298,0.19153703137434383,0.0015897755612543781,29.541229000647512,0.3671304582745084,25.65019396982357,5.542299140660891,0.03012635746176411,0.006359566675978938,2.0239051263879153,2.5637610258364383,2.2732691259161584,99.954104903469,0.04503628354989602,119.95769249615556,0.04183871510246632,0.6843630141800487,30.44740391779269,963.342383081334,799.9552052653975,0.0004304340160271876,7.0,2.4,11.4
2900,9.955920526119096,0.03860755217095068,0.005896173947228463,0.0008690463907354713,999.9999998890088,2.9566684926808477e-08,5.519261093231095e-16,7.233470366228812,278.62237161921917,119.9631107914085,0.03735016826102189,6.862887524031393e-06,9.751366879667726,0.2105845421175221,0.0017704129617928336,29.223691587322527,0.374902976792208,25.434962760073144,5.614622879170928,0.030444966829292,0.0065767974161831935,2.166268700404553,2.8159999128069395,2.3544211254819225,99.94953553571649,0.050009009630021875,119.95645490794566,0.043721305496842736,0.7254926696982059,34.91194803815651,959.7218153473681,799.9511990288828,0.00046453814170367897,7.0,2.4,11.4
3000,9.951272683949169,0.04148693303312616,0.006502370990123198,0.0009820740943223937,999.9999998970276,1.0567959498076938e-07,3.2286244454485737e-16,7.083655995626467,278.0981928886519,119.96486650411548,0.04024666626348523,4.409637718691694e-06,9.732421783692969,0.220380813850171,0.0019042963295129128,26.48882474340063,0.4041509169677955,25.174317672511183,5.751458891483949,0.03204617154888101,0.0069969889090770515,2.299488297538826,2.844863021277765,2.4305947836974116,99.94339251253083,0.06272708504960871,119.95086235228229,0.04692568776265808,0.7268114266233632,35.90666876012694,953.9178709887311,799.9494204517159,0.00046699682069387995,7.0,2.4,11.4
3100,9.946703353588019,0.04457944043486285,0.0074552093437078885,0.0010829651500022614,999.9999998669186,2.422985735677933e-07,-1.0898934832121174e-15,6.950107033370903,277.0470500260588,119.95416336183519,0.04022280933044953,2.6292570912473513e-06,9.721820111881119,0.24795393183470388,0.002026232522603983,25.686507671528314,0.4034255597251263,24.97438122748177,5.6963927102581495,0.03212603084090086,0.006935848119029556,2.46211668460543,3.1594913948215697,2.5289442589793234,99.93289632512136,0.06805026865468405,119.94771802660287,0.05228804762415671,0.7522720900840436,37.84545126781381,953.0111688187617,799.9471828952019,0.0005156763983085256,7.0,2.4,11.4
3200,9.944936372234196,0.047112903252941006,0.008454313071773968,0.0013451523026648722,999.9999998945378,6.841978321649846e-08,-8.147917912232654e-16,6.6289719653824895,276.1482453925842,119.94705962980863,0.048519344976027085,5.31076752204754e-06,9.69585180948252,0.2609333574041926,0.002109852327503184,25.370956163396006,0.4287950621610412,24.596099337732344,5.6937316789008205,0.03433219921832091,0.007153909963987101,2.54148596588866,3.551316823621215,2.6041052885616542,99.92479921752681,0.076761999581538,119.94452472204252,0.05517183891271471,0.7667499391264814,42.985245782148354,948.3529802339566,799.9440380381543,0.0005870430533894412,7.0,2.4,11.4
3300,9.940191489048516,0.050505379275983836,0.009099290776536333,0.001453154019968357,999.9999996788112,1.0300234189962271e-07,-1.2900684673766874e-15,6.605526203049079,275.4519839348211,119.93765007947069,0.05570918812426423,1.095062695228585e-05,9.68501170356679,0.2728226533696667,0.0023394671873440435,25.002234336105666,0.4246233728079864,24.189574705931385,5.794793739155062,0.03525598692427796,0.007318480341171035,2.6205686664920114,3.6463253507049314,2.8277169235664905,99.92158316482454,0.08096824932436486,119.94333974887012,0.058967100878461076,0.8088186278287741,45.987285769705565,946.1334660685985,799.9393946613694,0.0005930184325325505,7.0,2.4,11.4
3400,9.935692577301497,0.05105770942322693,0.009881970369380122,0.0015914978238336353,999.9999997675974,4.0284520881175214e-07,2.87121401298885e-16,6.378621101935897,274.1972185952397,119.93106150579254,0.07094464151838038,1.656754188234812e-05,9.679646185099479,0.28012235678765457,0.002347478477012101,23.432598416234693,0.43314744952811823,23.88901982748378,5.75907462883166,0.03517122411782117,0.007518225870290422,2.80916932921728,4.086046209475144,2.9068051458096695,99.9088805595697,0.09056861977328001,119.93814749331689,0.05932263736262753,0.8019822535562718,48.48639122547943,940.1844141785568,799.9342426463488,0.0006443985317606093,7.0,2.4,11.4
3500,9.933497033150108,0.054037160841014405,0.01019251807592117,0.0019115872441578493,999.9999995585282,4.403957471160685e-07,-9.424446955557513e-17,6.317278269169186,273.74083370451456,119.92349528784489,0.07592750404211769,2.0008350100321626e-05,9.658845291486168,0.29451947771949083,0.002524490625567943,23.54163522462312,0.448039339884844,23.925679574310504,5.76722434220563,0.03650471855159941,0.007832654601855882,2.942494828434584,4.245655953202019,3.0402831086881736,99.90067142028161,0.09789128933557932,119.93516992753226,0.06486144565297616,0.8512618538875429,51.3141469439106,936.3842492138008,799.9297050295338,0.000690734849797711,7.0,2.4,11.4
3600,9.929157222580553,0.055648020825453025,0.01137608142619004,0.0021640020964193898,999.9999993625617,5.49399329058814e-07,9.30066561238877e-16,6.2052394720435124,272.08215854546773,119.9139996363237,0.08164790520746848,2.2144916844116066e-05,9.6337659152648,0.31959117943832477,0.0026442222526318346,21.623101469327626,0.453299054708848,23.276562818964447,5.781349634745482,0.037751453912672685,0.008150776937745002,3.0793237478147804,4.705827725416315,3.0603276346176096,99.89689498350323,0.10265392698717823,119.93454453912892,0.06861492586637949,0.8652537770860755,57.344575938249676,933.5280260770426,799.9252382747363,0.0007236669048516717,7.0,2.4,11.4
3700,9.924306830803639,0.060844435031289695,0.012479915674393731,0.002273395351779997,999.9999991357386,6.714418002093719e-07,2.5595843958934436e-16,6.00796667438291,272.68225240089544,119.90005123718007,0.10015244050593085,3.019353131359349e-05,9.633695523912113,0.3325926289001987,0.0027983327560095537,21.474307048256126,0.4675453769169813,23.307023368672755,5.694010516405909,0.038132625206880606,0.008325965279438309,3.127753459532311,4.938592144543802,3.1447201169266905,99.88090104273086,0.1167122321190899,119.92961233782488,0.06894695128761939,0.8798918167801643,58.44697430782881,927.903034703174,799.9216483824209,0.0007913959063082899,7.0,2.4,11.4
3800,9.920440232028072,0.06320219099402122,0.013005312833134698,0.0025846180209565806,999.9999990453105,8.617405274958365e-07,-1.3577726886674087e-17,5.798449903716598,270.7401564183723,119.89276629462687,0.10900323337280722,3.573113087487469e-05,9.616073873735072,0.33981229498222676,0.0028882935834481168,20.787394174480255,0.48654491367771596,22.700045070501066,5.769560316387732,0.03774422364853985,0.008291981369065109,3.23566269118748,5.232805354889565,3.3329227246938333,99.87699121937041,0.12227179057791761,119.92502081151018,0.07387457466996997,0.8668157812825716,63.30500626403287,925.7292388964441,799.9181175364923,0.0008281628488529436,7.0,2.4,11.4
3900,9.920175879665543,0.06508735263291975,0.013809265432120594,0.00296927779969417,999.9999986166811,1.3366590040851247e-06,1.971997955797013e-15,5.71418058325373,270.7765789744625,119.88295137165254,0.11643466828627225,4.687372839553563e-05,9.595707202342389,0.35741484828710557,0.0030604016456007395,20.171030839448772,0.4890902682610331,22.425297239758148,5.616627205398442,0.03970409790984529,0.008384256964927029,3.3830377060685644,5.607779918913581,3.3885388969183246,99.86015330704089,0.1399337302970754,119.92219195732274,0.07584448586767242,0.8928313684076703,67.08101941228041,922.1497321533052,799.9161617641101,0.0009018041024349627,7.0,2.4,11.4
4000,9.915762878711805,0.06733219877810027,0.014910680122351576,0.003209947698946507,999.9999983709099,1.6228336689533401e-06,2.6317896601185956e-15,5.596248615791314,269.1019115531039,119.86444210190118,0.1300351971206299,5.854212063466615e-05,9.587820056321418,0.3600023983752102,0.0031460364983281275,20.499482808280987,0.4970856688177328,22.61673976057537,5.578674601037336,0.039496168150947565,0.008569918366621581,3.5149275325620377,5.64570419902575,3.469129310316784,99.85237423124649,0.14566816901871327,119.92035353774763,0.08087180596672074,0.8911564978493902,70.64761488066858,915.1527036585258,799.9117901296313,0.0009426099659025669,7.0,2.4,11.4
4100,9.91043179166245,0.06920402496129506,0.01586657966385147,0.0035835474252877233,999.9999979064114,2.203979056728045e-06,5.0529186614793575e-15,5.4541160990023245,268.47888686924983,119.85580667315811,0.14749906256704778,7.707053772066165e-05,9.574379156382415,0.386941107846395,0.003180946598681663,18.584778154128202,0.4963682261914702,22.39053006166006,5.48298499860322,0.04100111866827431,0.008669011517427352,3.592619677811356,6.00661915040131,3.591221697715142,99.84079528509577,0.16022184068899478,119.91518257667333,0.0829924935681364,0.9286722525526925,75.21863233474788,912.4414753456008,799.9093845326137,0.0009935112456254103,7.0,2.4,11.4
4200,9.909565276907761,0.07122725996584836,0.01671156664306994,0.0038843317531995305,999.9999974620965,2.6671977742802987e-06,4.777884201106334e-15,5.320205968929234,267.5640177287013,119.83308546870707,0.16798277741976333,8.932409341073867e-05,9.561871468127029,0.39472451548232756,0.0033420503399722457,17.83221862908677,0.514299024670826,21.71201414914234,5.441909133833171,0.04132935110385703,0.008956765251902896,3.7187986613160025,6.445046535040478,3.718336891860689,99.83308295631888,0.1658086847826698,119.91257011602002,0.08504745171120928,0.9303920120459951,78.32802382319584,908.6786228334345,799.9048965979763,0.001029257501711974,7.0,2.4,11.4
