miliseconds,Akt,AktPIP3,AktPIP,AktPIPP,ERK,ERKP,ERKPP,GS,HRG,MEK,MEKP,MEKPP,PI3K,PI3Kstar,PIP3,R,RP,RHRG,RHRG2,RPI3K,RPI3Kstar,RShGS,RShP,RShc,Raf,Rafstar,RasGDP,RasGTP,ShGS,ShP,Shc,P_I,internalization,E,MKP3,PP2A
1900,9.984317536682381,0.013679975530074823,0.0010361169246216905,0.00011816394319860952,999.9999999108088,5.3162899807857033e-08,1.5499445898669783e-16,8.816135175882357,290.153930096771,119.99875488005652,0.006463744506094991,3.3058111337022947e-06,9.898443661424071,0.07736941594243646,0.0006138369472637065,39.799131772173375,0.22037224426960117,26.172410599673558,4.294495773628665,0.017768114457006056,0.0035777908793733436,0.7152518226413932,0.6432993543958254,1.151634136721632,99.98673858627446,0.008757561555626233,119.98394180728205,0.017398227671950976,0.39885809055635874,10.911245115263558,988.1199479887983,799.9857115909881,0.00015199655273428987,7.0,2.4,11.4
2000,9.981183861802528,0.01612717717588403,0.0011489657947562969,9.04380673748361e-05,999.9999998531949,-1.069514303023957e-07,-5.684410433130717e-16,8.82316337657612,288.6616609490969,119.99686646786475,0.007584163929434747,-2.522529787121366e-06,9.890740167508996,0.08739326585947624,0.0006957654487104461,37.94385101512459,0.24372273337305017,26.465673447181096,4.412354933858818,0.019374171336084083,0.0038287251947376182,0.7912928644648138,0.9818749093290101,1.3326080460866818,99.98256296282699,0.018520303259561784,119.97940230308231,0.021608140933481707,0.4339833329058838,13.091018196213733,984.9280200230277,799.9826640783031,0.00014055195931234234,7.0,2.4,11.4
2100,9.981112234137154,0.017372429470563566,0.0015126338895777133,0.00013299500446037568,999.9999999818409,-1.8903588712698875e-09,-6.985736201682082e-17,8.52559707583054,286.3288106833209,119.99588556361572,0.004872133256748344,-2.26624419661799e-06,9.87222057246897,0.1054626030421234,0.0007797460648026254,37.59109424979144,0.2543683996502497,26.46302017275097,4.570969584845702,0.01963411884458998,0.00444817957882854,1.0116918602963818,1.1256891699326506,1.3661938115279815,99.98034579239547,0.015298974407226927,119.97617532272118,0.020847156342181056,0.46165271432446126,13.73212800931523,983.9575946416203,799.9794934675995,0.00019775569508052724,7.0,2.4,11.4
2200,9.976595233855049,0.02014337604743321,0.0024688374818962362,0.00024136704501922292,1000.000000097829,-5.538896306096411e-08,-1.291184218279926e-17,8.339008398888547,285.29903642814895,119.99262046248009,0.007110764428883282,3.60781602326696e-06,9.866184024400805,0.1189633317663204,0.00096448117926188,35.437839582459205,0.27605474641686284,26.27725363863579,4.936905395296581,0.021733697279122208,0.004581068172829515,1.076783903950483,1.2068346985094456,1.582442740340813,99.97538838494089,0.02123988928031355,119.97642595918846,0.025268085167546125,0.5253827257418754,17.26348365479486,979.261246952971,799.978170479306,0.00021898415471828804,7.0,2.4,11.4
2300,9.974016214990527,0.02138895947640761,0.0023504862860789615,0.00025740860863063427,1000.0000001368984,-7.972924133878643e-08,-1.0540702871856688e-15,8.256562837928213,284.7716726872138,119.98653447961591,0.015678747631099672,-3.3455479404353527e-06,9.84829859239982,0.11805643510129965,0.0009918968231209784,35.46488809422902,0.293800008623756,26.260977656338632,5.116774690646709,0.022891899825028858,0.004932067685658294,1.2961239858959261,1.3176598256899574,1.703090323463559,99.97456091165684,0.023797742548707965,119.97341351110498,0.02845886914810214,0.5421752975813022,16.812859398547698,976.2715490563985,799.9724346556235,0.00025868549858630607,7.0,2.4,11.4
2400,9.971555843893514,0.025856621968129857,0.002799894393754353,0.00036936277082461316,999.9999998572566,-8.854836549758888e-08,-1.1301822027016912e-15,8.113664312249885,283.7652785564162,119.98242792926047,0.012510776697339193,1.6450913820393267e-06,9.824720690076596,0.1411223319869674,0.0011232858881079963,33.670481217205484,0.3005812225046114,26.21866900543498,5.219501481519919,0.023824443919165682,0.005235189833743819,1.446248029989069,1.4861327208767514,1.764873113752231,99.96961598175155,0.03154704544401298,119.97025273494943,0.02842363318018825,0.589919820669109,21.238931790705685,974.292234820488,799.9720222450452,0.0002784407957746749,7.0,2.4,11.4
2500,9.968678240352041,0.026409762222956833,0.0036604641759833247,0.000507597989271817,999.9999999857798,-4.421786715022177e-08,7.460417800661944e-16,7.910800534573555,282.5282695148236,119.98670035964466,0.014395975689708795,7.665080311178331e-07,9.81566593715515,0.15734320291148976,0.0012591807391348615,33.09249438792757,0.32742576566496656,25.59548484964536,5.321982365966964,0.026129678940324554,0.005533666060737245,1.5223885648549633,1.9051224610149942,1.8067322002436386,99.96539610554116,0.03606877690647649,119.9673754306689,0.03429677106106325,0.5881594404302277,24.389677541262465,971.464695876637,799.965254979603,0.0003236009674323538,7.0,2.4,11.4
2600,9.96530857670276,0.03058152899394315,0.0038374362262661873,0.0005957820227649379,1000.000000004928,1.1785421512670308e-07,-5.741499089819106e-16,7.670234619936577,282.08540683319364,119.98035645717636,0.019606110861391402,5.776673943668432e-06,9.792609413426444,0.17203428792762016,0.0014301148979677972,30.621323473505104,0.33742546853347233,25.83084789807094,5.39580783328457,0.026367887417640345,0.005891917592348091,1.6599040377621164,1.9901145865349015,1.9620135640681908,99.9646236116079,0.04004943694141711,119.96314781670819,0.037405969581992916,0.6358832451009372,24.000783754413163,970.1021918758655,799.9642733276801,0.0003439218077895525,7.0,2.4,11.4
2700,9.963553129238269,0.03405810544394244,0.004398004217702797,0.0005853513453237322,999.999999866294,9.028902364168937e-08,-6.608526373570839e-16,7.559480439053805,279.55185818725505,119.97820788857099,0.023086953497681948,3.139838747703739e-06,9.790118814227013,0.18746282312498724,0.0015421959870351813,30.644476337122793,0.3445953390905859,25.65941800316096,5.5763463171061405,0.027730022370793417,0.006104566544943304,1.74354985285305,2.379473550494981,2.129931687981386,99.95812191196623,0.0425185280552029,119.96012033309917,0.037938923043142087,0.6470863627795149,26.25009248104568,966.8290292820311,799.9590132653193,0.00037418886211395435,7.0,2.4,11.4
2800,9.95857466422512,0.036372195332706435,0.005093597480772016,0.000790505236201808,999.9999998951863,5.423713350060768e-08,-1.168573842403372e-15,7.377892904079276,278.98140968765654,119.97288362335705,0.028298096654986126,3.0028080926105642e-06,9.776116661549954,0.19862291377104493,0.001590126441522315,30.144595717278854,0.3700140095607306,25.512453615624935,5.531108171721827,0.030256679310194125,0.006390173516256386,1.9967503062358087,2.491336152451204,2.2648450219733305,99.95585113922004,0.05012434682156844,119.95709711416472,0.042917898877951985,0.7007069051310051,31.930021350664664,961.8541920409452,799.9575977072743,0.0003895633062237896,7.0,2.4,11.4
2900,9.955075405455355,0.03716039930458491,0.00566270783760105,0.00083743177749428,999.9999998940759,1.5623480501270484e-07,3.622164464956678e-16,7.252833856235069,277.55758803621876,119.96958649243311,0.028585943273535655,4.357241290090957e-06,9.74944100223398,0.21245145901171208,0.0017282940465364186,27.45216744437219,0.3884256815849058,25.442134447097388,5.671564683604744,0.031156708853946318,0.006418961362067046,2.1408421336376,2.855103823822812,2.4069565115771954,99.94247444471978,0.0572839206473542,119.95466832747749,0.0447871345599873,0.7097290974363588,32.188333579172465,958.287192951766,799.9528448820132,0.00046879246131855914,7.0,2.4,11.4
3000,9.950725035268826,0.04009961594708564,0.006296697849267238,0.0009644336457163775,999.9999997755303,9.475757065897576e-08,3.5451242099830116e-17,6.984475602184015,276.46084255719893,119.96276147865262,0.03919340957777729,2.235237867464214e-06,9.733390541963509,0.22016114965461667,0.0019572639969550588,27.322627245637637,0.40170151758900896,24.830338284394553,5.829864621353104,0.03099524336798878,0.006873755073711783,2.1974542565048307,2.915912398580989,2.4551847745045707,99.93892247958877,0.060127517839442944,119.9515270656097,0.04788642565161923,0.7362521021580768,37.94746599198555,953.2129666241261,799.9514029177797,0.0004689095545469157,7.0,2.4,11.4
3100,9.948259179393533,0.043562064483582956,0.007485827283539272,0.0012260044091166014,999.9999998967675,1.740844758302567e-07,7.432942839482203e-16,6.798031532093286,276.4298785115947,119.95261653556199,0.04769277562896721,4.592611396654652e-06,9.723277311251872,0.24848904452159165,0.002007881373136174,26.098320878127126,0.4013748608705122,24.469025336138184,5.799931515576846,0.032498554578244174,0.0071722095095984074,2.4622073258628654,3.340680602111489,2.5867909975053607,99.93197886243622,0.06717724641248968,119.94760320529073,0.050596767133304486,0.7449211251193673,38.89526438903468,950.2369804108647,799.9442614232771,0.0005162021442077511,7.0,2.4,11.4
3200,9.943927684510976,0.04773745469202702,0.007692437909865234,0.0013409865021661886,999.9999996886169,2.170985662274018e-07,1.3955654104442166e-15,6.744246116275522,274.9603160220002,119.95021534635288,0.05401089916452085,7.504741313859209e-06,9.705254458205244,0.24914541304524424,0.0022173201087596853,26.094395503550693,0.4116910827363839,24.682710673726902,5.746528524071016,0.03348944854196341,0.0072161739147877406,2.4835476725113184,3.6149674472268476,2.6058024236641857,99.92227279133213,0.07375592909773201,119.94694253341059,0.05510727984786372,0.7656966726703769,43.93854292550877,948.4610611727562,799.9424329121106,0.0005601051894512297,7.0,2.4,11.4
3300,9.942296521618848,0.05062435206869584,0.00846644752283389,0.0015681126322694373,999.9999998069668,1.5072935490415967e-07,1.0423888343830035e-15,6.599491856765898,275.2108647730007,119.94301020320007,0.06086407750828623,8.176681442952899e-06,9.682194848207299,0.26640431277992926,0.0022824613401255037,24.334730636499902,0.4210734248943003,24.177885769583458,5.727645873643027,0.03517860387289679,0.00753589874546567,2.7321105348760715,3.7565880394434843,2.8214628478926644,99.91570556987342,0.08092632741554866,119.9421831475194,0.05616246334159331,0.802178601806714,46.126206948523524,945.3825170486741,799.9395323463116,0.0005867844726562024,7.0,2.4,11.4
3400,9.937577089689599,0.05273278486659871,0.00927187385145162,0.001784440670724681,999.9999997446304,1.9636657213227823e-07,9.598654618811798e-16,6.397399779253326,273.7560092640929,119.93024399645209,0.06676863604372811,1.8460947330302697e-05,9.67467331953728,0.277061824767539,0.0024526380826918777,23.268193105472573,0.4430425227312435,23.87305578301499,5.886157518588906,0.03601951947741288,0.00752329773915318,2.796843784944793,4.0620571145905835,2.901637424812734,99.91396165475575,0.0893122620425948,119.93889086080425,0.06051880657452634,0.8042201964967053,47.61443679321613,940.2809249663052,799.9336412986269,0.0006720076050363326,7.0,2.4,11.4
3500,9.931993195300894,0.05364795899161686,0.01058795826756504,0.0019998298149798096,999.9999996203014,4.51017584534194e-07,-6.730646368953424e-16,6.160964787717672,272.48356742207903,119.92074737058287,0.07710394579377315,1.7127479540193264e-05,9.663618702665289,0.30226498070236335,0.0025868272592523426,22.502017799344465,0.45206568466989505,23.955031097841253,5.762907787976754,0.03670628767767045,0.007778849909827587,2.8413448355769937,4.197342392643018,3.0299744470524663,99.90276154268712,0.09403796667677104,119.93528419181116,0.06416392871720944,0.8181474135163306,51.30846583765189,935.2511881261738,799.9297670464559,0.0006848048668465941,7.0,2.4,11.4
3600,9.93078115101824,0.057223235506689535,0.011225418947592635,0.002030886566312346,999.9999992525644,5.777636209726924e-07,1.4979093709191384e-15,6.188475805286288,272.3616765339289,119.91361857502325,0.08740344376111928,2.7706157609430154e-05,9.650975681759101,0.3115293819504541,0.0026756216777598153,21.761502547670904,0.4678921594471846,23.592814971859386,5.8492177843898245,0.03718270646155836,0.008117822977466695,3.0408545174176904,4.4754210574571145,3.0643949589265023,99.8955441966898,0.10452637327840232,119.93315667409239,0.06611924873745988,0.8360341301977899,55.33424725755792,934.2906221212868,799.9249420653251,0.0007391870963203105,7.0,2.4,11.4
3700,9.927059952042823,0.06035367017851345,0.01232795413582606,0.002370501790997067,999.9999991341317,8.537213266530784e-07,7.655973854051893e-17,5.9795061837432995,271.71716076018936,119.90770176123195,0.09780316234956732,2.840662728382255e-05,9.629589807917686,0.3250565129082895,0.0027534582574714624,20.93786186061417,0.4645433247253088,23.239177197598217,5.661554058446689,0.038350249061667736,0.008292055361426633,3.230082344348153,4.8845288364041854,3.212612524332276,99.88156875727347,0.1129003826050919,119.92952090366491,0.07182239024938111,0.8564841082645933,59.386095826545606,926.9666462724506,799.9221270531131,0.0007837176874446703,7.0,2.4,11.4
3800,9.921592280755362,0.06119652011230048,0.013183447388563713,0.0025923014731662032,999.9999989322552,9.556856487437255e-07,1.346539120769392e-15,5.790819897404885,270.5886026775295,119.8933114848861,0.10328241111556434,4.037950836650323e-05,9.607091793760205,0.33895813490129956,0.0028445907690706615,21.474306002019183,0.4822259316368509,23.072964361590415,5.647695249373191,0.03780791325324819,0.00848796189125652,3.33240019281488,5.0955187793788355,3.2350567009581885,99.8747803715898,0.12290769415777672,119.92623816972139,0.07257585199637327,0.8888463928420218,61.680616837882,922.9132890769504,799.9179297145644,0.0008288595028915266,7.0,2.4,11.4
3900,9.917337334703749,0.06342808161021597,0.013765822775760234,0.0029630226301467374,999.9999987943107,1.4034046196137932e-06,4.456618263332918e-16,5.713497828768158,269.5689443414911,119.8831932071841,0.11607511039652053,4.604199755227147e-05,9.602584914375804,0.34665399795535035,0.0030213153379449052,21.200949129734664,0.4880593091951642,22.961882640171932,5.586017108321103,0.03901609030144648,0.008591812879335966,3.392480330957134,5.473456135552872,3.338205688236651,99.86035768797692,0.13530136555216404,119.92376346793137,0.07489079272249732,0.90403019282106,65.0456384397081,922.0699007314572,799.9139798010159,0.0008753210709119284,7.0,2.4,11.4
4000,9.914095064869155,0.06544965882431296,0.014557820361872472,0.003241599756431794,999.9999984170837,1.765587327147105e-06,3.118384076079527e-15,5.5848974637751105,268.9707353282489,119.86313107699175,0.1332817163946614,6.001014171009709e-05,9.579477196481566,0.3703437219086308,0.0031203841585522767,19.778383115350607,0.49811847227812217,22.493101471191576,5.643561029630353,0.04002002646818582,0.008730826751865501,3.4414345715237347,5.8708415460043195,3.568542736089274,99.85307610523135,0.14531710545330176,119.92116097843063,0.0789599578627365,0.9225343114456636,70.40658437566843,914.9612038776986,799.911512244012,0.0009532052993449443,7.0,2.4,11.4
4100,9.909778160919457,0.06941403522731168,0.015624226254858273,0.0034783864235197423,999.9999977596914,2.014369634184285e-06,4.7868916395446376e-15,5.402825116051896,268.5972274088352,119.85259497721064,0.1451698127445525,7.465664173617471e-05,9.566789164225677,0.3768592299238746,0.003261588516179789,19.832876284208606,0.5049853433164257,21.92050163483717,5.575939760200066,0.040227817075860615,0.008747766266432176,3.640062296536355,5.977184362233686,3.654218608928701,99.8400658186214,0.16106501847826712,119.91682057735252,0.08363050644618769,0.9207953449794051,73.19203347072386,911.0957346567571,799.9078543017504,0.0009993417802471078,7.0,2.4,11.4
4200,9.908312320982274,0.07263686341708536,0.016890744252950035,0.003964612171132892,999.9999974398914,2.6901537468086994e-06,7.098664481250811e-15,5.359754352764551,269.12301573838863,119.83525172773224,0.16296181700944137,9.044882311131772e-05,9.561562653629876,0.39513734202764117,0.003308613422600838,19.260067090440902,0.5201632843377944,21.899869047786996,5.491600803503348,0.041685996320095856,0.008805880674632558,3.7271281575528707,6.292681929064789,3.718117078091375,99.82801227399668,0.16587505973214028,119.91488507329574,0.0862668209708755,0.9142998162620547,77.19535377654881,907.7191465622125,799.9031629442683,0.0010202220173933941,7.0,2.4,11.4
