miliseconds,RuBP,PGA,TP,Ru5P,Pi,ATP,ADP
1500,1.7988196814218536,3.3431207238590037,0.44952496498681266,0.36829868570871327,3.792751869654439,1.1188995081847748,0.3804416685079981
1600,1.8118811956053473,3.343529812683908,0.447516982283725,0.37058893823562356,3.7065990274478184,1.1102833906372267,0.3897087972754013
1700,1.8171837900791916,3.445704924219209,0.4476893336089285,0.3680600409256411,3.662108153594682,1.102864519672413,0.3914358699513938
1800,1.8227258181056838,3.4384799555355983,0.44709046960719584,0.37113398826804667,3.5680386826787833,1.1017066298308003,0.3977040740468915
1900,1.836611908106051,3.4977359677641315,0.44617790213546105,0.36805942190033175,3.546275411075528,1.084785311636047,0.41189776105907594
2000,1.839604366925661,3.532927561419667,0.4448501990828631,0.3679576672010642,3.5137998511279056,1.0850120851376062,0.4172256743210596
2100,1.8464261123631922,3.584185494707099,0.44361813348115614,0.3660944668646948,3.444242649135136,1.0729334420532048,0.42487659744593087
2200,1.8572985066749417,3.644175987319089,0.4421033103460579,0.3638322696974186,3.3969138897544586,1.0652326126622347,0.4344519294677244
2300,1.8661394281326926,3.735788888969685,0.44067842655386497,0.36271115029978657,3.3420647046042213,1.0569105331350432,0.4401744829383093
2400,1.8727416985367618,3.7344965854756884,0.44061188657724376,0.36221949055921343,3.2496327867017905,1.057107645615926,0.4461102432873603
2500,1.8751365070892292,3.817845521214715,0.438309817255735,0.3648576975568748,3.243815210534132,1.0454795629820537,0.4548639051204514
2600,1.8851294553673916,3.8937447749957106,0.4366530348730498,0.3621185290909117,3.2069715660087894,1.0344300444436705,0.46744150393058337
2700,1.8872325110107753,3.94312937480928,0.4353590589101408,0.3589649782782745,3.0874469001460514,1.0314904985353428,0.4752478267644071
2800,1.8964736169694847,3.9486276996342773,0.43440994191296645,0.35831394040555886,3.0578621565527593,1.0165238055138286,0.4754434553960326
2900,1.9000511738856412,3.9709687591012015,0.4326743883696054,0.358607188874905,3.02631863691492,1.0123381557600057,0.49039700734809455
3000,1.9061532525134042,4.046558679853174,0.4325754155401558,0.3560115818811746,2.992350424777929,1.0093888057317888,0.4998672299382015
3100,1.9039879123566792,4.074426781535543,0.43023063424935526,0.35378343661549805,2.938277254948239,0.9971940402873554,0.5075820341447075
3200,1.9143460087206368,4.169754326050559,0.4298398949934865,0.3524153979436489,2.8789646614405386,0.9865971296945978,0.5064674780052459
3300,1.9120634178682232,4.183570284787251,0.4265698020554985,0.35185452701022385,2.8290019358319785,0.9827098970680315,0.5192540964214917
3400,1.9193108504459697,4.2859166503306305,0.42604806169509113,0.3517750518219612,2.8235311377092454,0.9713055553126883,0.5305714894044375
3500,1.9231531555920864,4.338824967707646,0.4233297292232731,0.34723324895751706,2.7826380858569792,0.9636591201349113,0.5319295626263013
3600,1.923888167309036,4.338311370263116,0.42277645081898757,0.34647608378197015,2.739536016164129,0.9556036009511802,0.5424896096829536
3700,1.9244825324612864,4.4095474367849805,0.4211778371961497,0.3445137393584939,2.6945621347827298,0.953883965538826,0.5487289603386502
3800,1.929731491102565,4.423456900618429,0.4191462586987454,0.34325285825693247,2.6575627205547976,0.9354146247907877,0.5641678461153342
3900,1.930875082561972,4.469384486238217,0.41757934754655096,0.34241396182384953,2.5505611436138342,0.9353543243476821,0.5686565411773986
4000,1.9302980936732552,4.525621576064215,0.41590749123293047,0.3405159382937576,2.512847168887687,0.9214025021266259,0.5764423332920947
4100,1.9273633647883788,4.571222039135658,0.4132165202612949,0.33917513340344274,2.5186520450906995,0.9091275209515189,0.5810849925409861
4200,1.930185980897359,4.630792524759681,0.4128055842930699,0.3373583770516354,2.444551383436646,0.9076761812260613,0.5984846364640368
4300,1.927444356486484,4.680743460243249,0.41080258735671044,0.3395738268553064,2.4578981927263217,0.8986476810095431,0.6078269416312816
4400,1.9282917848818069,4.760490010027549,0.40912868764271787,0.33599928401848667,2.3687572169183464,0.8863601616351615,0.6138626904712214
4500,1.9265279592481475,4.779564093569866,0.4063201347404332,0.3332084342721846,2.3733621717456566,0.8785713914730074,0.6237260386927306
4600,1.9308174185846654,4.850725577814587,0.4042603308440561,0.3333802725374534,2.3636088800104256,0.8745847224330413,0.6313883256105834
4700,1.9250498698044185,4.862550678011374,0.40373931179127276,0.33104967347022246,2.3270499622218317,0.8620371364393371,0.6347655173512541
4800,1.923002107678909,4.907646813305639,0.40171470978060814,0.3292422488215675,2.258419187148758,0.8494203762875681,0.6420863154569604
4900,1.9214531268720614,5.018111926987841,0.3993732816923667,0.33064824820659455,2.231114522032659,0.8451582706758899,0.6612667525738312
5000,1.917508991664728,5.014644240154242,0.3984079949541263,0.33103320865800306,2.175841189766214,0.8357889310496853,0.6681198714382797
