miliseconds,E4P,G6L,NADPH,P6G,R5P,Ru5P,S7P,X5P
2100,0.014772022719722187,0.5367208276014541,0.24855739329405774,0.22663010670723457,0.07825575361994264,0.029351182965933337,0.06512364243914684,0.04304553958216844
2200,0.014667342421418912,0.56243640720055,0.24761125900879918,0.22663096872167696,0.07794322142473804,0.02924358715567677,0.0651491756129351,0.04283689961299266
2300,0.014754245259169253,0.5840381196645626,0.2484879895893909,0.22713946505841678,0.07794837289862061,0.029112959963587585,0.06386828680961659,0.042554672266185936
2400,0.01484126658362351,0.5903926839938208,0.2482495671696714,0.22780945491779417,0.07713990682149012,0.028840645794195863,0.06347301353710535,0.04227181187797618
2500,0.014898110946859321,0.6189676277789831,0.2485170484090236,0.22890348846378103,0.07658847835279983,0.02877660487558686,0.0625630865296507,0.042063948557674
2600,0.014789744241438509,0.6205281385497485,0.24724811836209123,0.2293451769133566,0.07620945854184287,0.028576951969684884,0.06091980571380992,0.04181760268964384
2700,0.014855665360198072,0.6488492706434783,0.2474762394750081,0.22995623840150387,0.07531499736511271,0.028548254674590216,0.0608250000120046,0.04156887491900205
2800,0.014638417134784925,0.6559435230951319,0.2472045459436403,0.23064069943107865,0.07509917893382262,0.028275261137259273,0.0593473213284934,0.041265899474720286
2900,0.014845166352529394,0.6840816881619619,0.24701389878872296,0.23206263524549342,0.07444225244579322,0.028159846392423613,0.05896442221716092,0.04107755768260112
3000,0.014857898742271811,0.6859510384497668,0.24792615666723505,0.23265757782253646,0.07422583021571055,0.028175946807840864,0.05830775305711794,0.041130424095722096
3100,0.014937519588766567,0.7123732514530113,0.2470372638860751,0.23333142244552826,0.07383921806701174,0.027861293948805047,0.05752953657179343,0.040947533419029444
3200,0.014889105206388283,0.7241859150078069,0.24738199709389452,0.23452295224549477,0.07397813793709948,0.027746629320885754,0.057276301308583105,0.04057160296065567
3300,0.014885563497853273,0.757000689980548,0.24760010192283877,0.23583042830414755,0.0731591886351408,0.027730623193284933,0.056584950325820414,0.04058505646675908
3400,0.014974394728080941,0.7666253544016738,0.24664211076672388,0.23697347884162837,0.07307135636937667,0.02760992343860059,0.055242521317291536,0.040389242206194276
3500,0.01485961765240582,0.7681407670608263,0.24727373904965372,0.23856030425011163,0.07197241762730733,0.027380937426159442,0.05519286097735703,0.040211812853539315
3600,0.01485468402499839,0.8039903162975693,0.24767002496812424,0.2396685257960974,0.07172338543523596,0.02746587326683765,0.054201463396155926,0.039914349907661024
3700,0.01514161530780992,0.8021625974322706,0.2471230981925953,0.24098842604623,0.07129171040121565,0.027167188400196985,0.053901937231850314,0.03989155596546714
3800,0.014903967326050361,0.836841268530626,0.24745280279305926,0.2424089994696808,0.07170896257693177,0.02715019311831097,0.05406338490650736,0.039564835230166046
3900,0.015136133703195116,0.8438558824960827,0.24726182614738118,0.24378481983656142,0.07085373255207923,0.02713807911645432,0.053381473274116756,0.03945832053430535
4000,0.015081633559888586,0.8674881393170584,0.2469125464721093,0.2453831423355077,0.07078609798845217,0.026975128051561638,0.05200948174729717,0.03944838333989648
4100,0.01518943011599653,0.8832588637693842,0.24726129569089417,0.24723591448810514,0.06998580387878064,0.026972858645783925,0.051656480637504755,0.03909046184881408
4200,0.015096941026085019,0.8772511323112013,0.24597105845145503,0.24844778962338263,0.06958692218356426,0.026797480295895095,0.05118325849021898,0.039117079001277935
4300,0.015348927248915496,0.903299434151492,0.24595054261379326,0.25004245401074665,0.07009729293021383,0.026761155903480896,0.05054591773383581,0.039036700223444874
4400,0.015058968626713687,0.9154897508281133,0.2464127669603172,0.2513977805143641,0.06946138581825426,0.026565386615394385,0.050386212529461044,0.03867296363130091
4500,0.015213138279486657,0.9260791287831047,0.24617600006428716,0.25352172398157125,0.0692579213774419,0.026580435985428766,0.050642663937561574,0.03874500687663881
4600,0.015287381157853042,0.9493127145555889,0.24577307372928509,0.2549273628530037,0.0690470356116512,0.026423035705720205,0.04982496279898844,0.03856680574002834
4700,0.015219523053621202,0.9529549436065379,0.2467851920326008,0.25617439246552665,0.06850814504492443,0.026278148943583896,0.048917120998150945,0.0384929442812494
4800,0.01544165862163924,0.9864618139615497,0.24638192126834116,0.258161650071737,0.0681766571862804,0.026315771598377145,0.04881147273570669,0.03819215455684075
4900,0.015393691201395323,1.003420742284376,0.24557897390578184,0.2599833866289411,0.06845663359475526,0.026160716200511434,0.04846619895216635,0.03811199478434525
5000,0.015255879185679418,1.007207466781474,0.245928889942403,0.2614240093913116,0.06735404047398554,0.026068592235376796,0.04798781149352307,0.038133647629047654
