milliseconds,PC3,XIAP,C9,PC9,C3,C9P,XIAP_C3,XIAP_C9,XIAP_C9_C3,XIAP_p2frag,XIAP_p2frag_C3,BIR12,BIR12_C3,BIR3R,BIR3R_C9,BIR3R_p2frag,XIAP_2SMAC,BIR12_SMAC,BIR3R_SMAC,SMAC,APAF1,XIAP_p2frag_2SMAC,Substrate,ClvgPrds,SMAC_mito,CytC_mit,CytC_cell
1000,0.11940499465801807,0.05417766490325865,0.0008820746709898243,0.02179353771902241,8.280504602065325e-05,2.923844277043283e-06,0.00044962674442220103,0.0064366231447632915,7.318434263284115e-05,2.106441076596998e-06,2.0552756458776613e-07,2.9158624886471138e-05,9.146839126316313e-07,4.4331978526029397e-05,-9.81020507571934e-07,-2.5791361931524433e-09,0.0011876615253515563,-3.0253252884483385e-09,-3.3951065594895096e-08,0.00966210980280708,3.364861287103954,3.067780691783345e-09,0.999384609583004,0.0009087715491766739,0.11369676085861395,6.336353999501003,3.644710213876418
1100,0.11939331901876617,0.054036293992038964,0.0008999239152875176,0.021395556786781445,7.231968351341173e-05,2.283829099880304e-06,0.00045289180013860324,0.007589742245521698,5.655433537151778e-05,2.903410533320315e-06,1.0714430045773334e-07,5.503528065350909e-05,-3.4150044077338596e-07,4.488603517767889e-05,4.875943888474254e-06,1.0386055510477365e-08,0.001500677397589995,1.651319885014495e-07,1.2955559105793726e-07,0.011062117331478766,3.3640613676187328,3.186327516692438e-09,0.9994542511160157,0.0010144649377348844,0.11192521915848076,6.205605281690221,3.890091137043149
1200,0.11937225136538993,0.053665813991157794,0.0009114426750229974,0.02077901055900667,9.049496640649808e-05,1.353405382995361e-06,0.0006273015108198883,0.008027598969580657,9.720652142170696e-05,7.1140252931532394e-06,-2.0596807813743663e-07,6.351810986056197e-05,-4.358510938882161e-07,4.638664473386179e-05,5.078090928564378e-06,2.9482826639676493e-08,0.0018381455491131488,2.0142035924118294e-07,1.9825126964113704e-07,0.010802555644414027,3.362308862591649,4.6060118128152136e-09,0.9993522898262464,0.0010527070003966655,0.11180048972084991,5.588315812034066,4.490941887791171
1300,0.11924688486626024,0.051408669492696055,0.0009083581426468352,0.02045347436704944,9.004013722487347e-05,9.364170853720857e-06,0.000548251068100214,0.008293753507997296,0.00012581706754554407,3.666915740711773e-06,-1.6753701380382465e-08,7.400502622687613e-05,8.578931747926196e-07,5.558399662026621e-05,1.256115444479574e-05,2.341396170220053e-08,0.0020945019068484686,8.496664055094222e-08,5.578141957935431e-08,0.011568437744922212,3.3621936114997006,-1.3229644161620267e-09,0.9992700954428747,0.0010224270200348772,0.11213828390318328,5.38538995546142,4.752513165112515
1400,0.1192419480167637,0.051472362956426924,0.0009184322053552775,0.01990293503120353,9.243267988606735e-05,7.198793239074233e-06,0.0006655864394351904,0.00874343441043977,7.921261220390422e-05,9.319744086504262e-06,2.524042469624556e-07,7.180917735414145e-05,1.1052395715761146e-07,5.8464032104740356e-05,6.389296574509552e-06,-6.3576019213468344e-09,0.002286322437319881,1.014539788122619e-07,5.608663071766272e-08,0.012226768087187919,3.361351475354489,1.681491579172753e-09,0.9987529718492323,0.0010056164989770062,0.10890843346336475,5.0788043567296315,4.586686425906997
1500,0.11918580990254199,0.050228433104039745,0.000912268392610005,0.019444484938419573,9.390870044067837e-05,6.703882390940914e-06,0.0007399084885688671,0.009942309040565594,0.00017064128448437152,1.0043473070258673e-05,-1.0450675404713677e-07,6.613656350801448e-05,3.7941473011228543e-07,6.560819058668768e-05,1.1219639344833328e-05,1.3329895789881157e-08,0.0021624923554998702,1.7800078986687963e-07,2.6520890950159305e-07,0.012092758524209254,3.3614054252219367,1.1910881503130979e-09,0.9988692085772887,0.0011829583084220355,0.10909864718015698,5.233653473786493,5.1910142525781025
1600,0.1188997065636503,0.04987765852568385,0.0009468919433252446,0.01834840327207967,9.784322843533204e-05,9.871003856542985e-06,0.000728805389073538,0.00968989355692159,0.00016188438135465738,9.245775641407331e-06,2.1925049593905183e-08,6.924208063402109e-05,1.3134747736147656e-06,7.454765000488473e-05,1.3539230321059224e-05,2.6558842887129987e-08,0.0027315003005098895,1.7961877428265809e-07,1.4376762268299853e-07,0.012620773932006222,3.3603581606964363,5.477763856419202e-09,0.9986376390090147,0.0011692179255588628,0.10835626373290623,4.597030363652041,5.459330452896028
1700,0.11891144551961336,0.04745770505753436,0.0009370074967353579,0.017538516148460442,9.147121572796254e-05,8.128470470481091e-06,0.000789296354081035,0.011017252560396281,0.00018292479390100835,1.0390106294965492e-05,3.753088688748002e-09,9.748582112449914e-05,1.5882539762961892e-06,7.448637777127018e-05,1.1716785556257431e-05,4.309676266121964e-08,0.00311171195640514,3.535280056524246e-07,2.1064866066415184e-07,0.013491534253569817,3.359726595859654,5.130195342322375e-09,0.9985468816949578,0.0013917093955813694,0.1053465725165522,4.500838425992793,5.40395104647138
1800,0.11873242948898892,0.0477638255297939,0.000962022925054711,0.018072441125900538,9.500323082609584e-05,1.5936755505807517e-05,0.0007959774265682882,0.010894232750955066,0.0002221860547167322,1.320303149385903e-05,-5.089630256392896e-08,9.068464315340484e-05,2.473914342403525e-06,7.542023473172424e-05,1.554206115164088e-05,4.5040275164126e-08,0.003167536997734759,2.659137158325164e-07,3.681629901766259e-07,0.013939270031723109,3.3599210501798544,1.64559058857378e-09,0.9986789525360142,0.001533340413476357,0.1052817476592858,4.446975963182379,5.873615719894809
1900,0.11873054375687772,0.04609119824824235,0.0009693458272909086,0.01752017797147025,9.88835699313784e-05,1.645513723929871e-05,0.0008264555079731738,0.010985398738771326,0.00018561705654280894,1.291529424006402e-05,-3.885040951419816e-08,0.00010064770199946977,9.579770065260962e-07,8.711170154452236e-05,2.5803614703828478e-05,-6.919976691660371e-09,0.0033206286531559715,2.5548619690421623e-07,3.1970927051225085e-07,0.01444675971336705,3.3586471450657256,8.457827584201055e-09,0.9985728910253291,0.0014806886975991579,0.1045743107304736,4.410049676119198,5.8607499177163005
2000,0.1185958152247881,0.04429915798145218,0.0009862664082523726,0.016021305001942397,0.0001127308376718004,1.780905760148307e-05,0.0008973730595692668,0.011525215452030375,0.00020158457323818976,1.0665597243626063e-05,-2.9217063731975836e-08,9.747285638702822e-05,2.420246815606289e-06,8.666964581491085e-05,2.728489527999976e-05,5.667278916735073e-09,0.004255378603039687,3.4644809763849107e-07,4.680242486029514e-07,0.013810487519641711,3.358732204413241,4.937635386035264e-09,0.9981509960339685,0.0017536555914933014,0.10383818175608621,3.8882301535910075,5.871022392821623
2100,0.11868691132593848,0.044201913801305136,0.0009616841286691264,0.016587001348352302,0.0001116717032823845,1.7205224054607846e-05,0.0009656640660695085,0.011882151251839999,0.0002901786786375539,1.5476616927805806e-05,4.911268949957521e-07,0.00011376506545203754,1.9761979311686693e-06,8.609578496752056e-05,2.8583960044677397e-05,4.579737065507825e-08,0.004330212024154106,3.251901658373344e-07,4.6123266601096584e-07,0.01460425370471026,3.3578522275839218,9.139983826489406e-09,0.9980872586512001,0.001956922621909602,0.1021132961494924,3.8901723052895885,6.157468067145401
2200,0.1185176374005033,0.04279488835363827,0.000986870482691781,0.015387208070277122,0.00011509636237001688,1.8306456804475374e-05,0.0011017520622934752,0.012905924253723328,0.0003333884342946222,1.4028758517019162e-05,4.865968071816846e-07,0.00011734487751358777,3.1937831454224958e-06,9.753813799214232e-05,3.052013330710492e-05,4.7040948972699385e-08,0.004774887216697184,4.407498699854801e-07,4.757446775129321e-07,0.014727220086416292,3.357966804861197,6.122739172923452e-09,0.9980987162051339,0.001797988020642051,0.10234971274332835,3.82097780732902,6.627895864265088
2300,0.11849162615757336,0.04230994053633403,0.0009799607738899812,0.014831544780895671,0.00011850678242734756,2.1959053371050378e-05,0.0010690544403917995,0.013411526804417626,0.00029583344100749925,2.036042093788539e-05,2.4750905282495935e-07,0.0001473700117356479,2.6548620850529398e-06,0.00010775161873348646,3.608238396700975e-05,2.6151217999819817e-08,0.005544620539538133,5.375882750413103e-07,5.042862138574445e-07,0.015274228650150207,3.3569125415225036,1.0553839777783664e-08,0.9979531738299972,0.0024115218709231845,0.09924683782923187,3.2955160837303366,6.749117585465453
2400,0.11829008937548266,0.04190654490825883,0.001000517699763904,0.015014821352892588,0.0001238476215452299,2.708909141972437e-05,0.001187670396855406,0.013827444829509677,0.0003568713435264015,2.273931739705342e-05,4.1352540858882357e-07,0.00013224245020782512,2.723539232820775e-06,0.00011368225463781107,3.923423382576811e-05,5.4829550998645324e-08,0.005851261903583825,5.037754133828652e-07,4.89112208686359e-07,0.015259927726029583,3.356428690928081,1.236024871141218e-08,0.9975122029559338,0.002546700615184491,0.0996540999570679,3.3652304700168107,6.925489164948208
2500,0.11822038380848761,0.041132394046710236,0.0010056931946872132,0.014498070608790976,0.0001281516651445496,2.0870040119702382e-05,0.0012226592307207386,0.013201601782058706,0.0003746730632273516,2.5193177623973043e-05,7.168987330242043e-07,0.00013663582815946358,3.6417163866549485e-06,0.00011729490482983936,3.910164239750724e-05,5.657787743081664e-08,0.0062702944002563585,6.8551978786965e-07,6.807867019270864e-07,0.015062458013282641,3.356334094779616,1.3691320723633618e-08,0.9972980582132164,0.0025650847160010623,0.09757053287901674,3.1665644227738037,7.023377571956605
2600,0.11801117130629397,0.03913576707388837,0.0010291956156943535,0.013957074725550878,0.00013609933014415538,2.788705514993452e-05,0.00125674026000412,0.013807822548283182,0.0003844303491387595,2.3643052267798417e-05,4.921502655703187e-07,0.00016640258986572415,4.328409779792249e-06,0.0001278686166828707,4.582081063903336e-05,6.373854908103604e-08,0.00650311900017328,5.771157321711654e-07,6.677688927426064e-07,0.015279770216584318,3.3559005246187454,1.6606210307340046e-08,0.9974396587964068,0.002723101722359299,0.09703437847899936,3.005648154400793,6.861658865407537
2700,0.11817012919603834,0.040130932661513616,0.0010200093812048072,0.01336019400575851,0.0001327854440917868,2.700011514638766e-05,0.0013464413743905954,0.014683615364658623,0.0004696909233680494,2.411737658628204e-05,5.808151538802426e-07,0.0001611554959418371,4.0646527712071674e-06,0.00013365156597895339,4.3247772383908115e-05,1.1009763216065822e-07,0.006749811823192206,7.684613524644338e-07,7.922229864401754e-07,0.016176626086865608,3.3557567823305017,1.453938992894472e-08,0.9971624108297983,0.0026465989547012053,0.09616179501207675,3.022187201125125,7.269829914140386
2800,0.11792293735664343,0.0394390242772276,0.0010445299018740422,0.012668088331919868,0.00014094836515915463,3.061613489817395e-05,0.0013242551190696227,0.014774858006538702,0.00043863388647457155,3.2042621172607515e-05,7.743528790766173e-07,0.00017503588042174897,5.797553182375086e-06,0.00013542911688130198,4.938727048444009e-05,1.1536300893084216e-07,0.006798847601877247,8.537419464020946e-07,9.46049855187361e-07,0.015767243305438532,3.3553462720087666,1.8099595778849882e-08,0.9971348253632796,0.0027835310245250045,0.096255190276035,2.5809240505663436,7.065949821085066
2900,0.11775223737995737,0.03751818391163608,0.0010411639754294398,0.01262691766219646,0.0001569330652667051,3.7009795468323804e-05,0.001406259669087519,0.014673506152567694,0.00053715078635913,3.412891481309688e-05,9.705670247107859e-07,0.00018173243536135224,5.713251310912765e-06,0.00014239638074810555,5.682624821523648e-05,1.2317471140309136e-07,0.007475117460674155,8.891711595286348e-07,8.375791171872594e-07,0.016073890767913324,3.3545138265128798,2.3476319087819275e-08,0.9967619782313286,0.0032326507092579173,0.09505198952009415,2.6713196118754072,7.311838938957346
3000,0.11785775458620597,0.03646753484855064,0.0010359637208365168,0.01192824541573083,0.00016362382288234945,4.228785364082563e-05,0.0014459611355704708,0.01565104443811792,0.0005258818134732832,3.3626208280794406e-05,1.2397422593756892e-06,0.00019375090883799663,6.483395469843752e-06,0.00014289546094951739,5.677037137647497e-05,1.4364601755455652e-07,0.007950625991507894,8.369514961886852e-07,9.057012041866044e-07,0.01662786031308874,3.3544750706098547,2.0987924108912573e-08,0.9966848129738429,0.0034367822784711287,0.09291553009374973,2.677189149195623,7.484975794025244
3100,0.11764107496950037,0.03580883093526274,0.0010603201758728276,0.011945445567350721,0.0001616582144581959,4.1404070572903646e-05,0.0015274746199740845,0.015776368117350326,0.0005634097125961398,3.983151719365104e-05,1.6455105670206342e-06,0.00022173320094888985,6.741005193908032e-06,0.00015862564511097781,5.643232112413619e-05,1.1188764107985138e-07,0.007961208559639188,9.503062153798426e-07,1.1552616921156549e-06,0.016407860697905764,3.353444097997859,2.682088352223688e-08,0.9965079270372322,0.003358977435799032,0.09150979862567735,2.5076219299243894,7.446862183014436
3200,0.11745435769518961,0.03556933647311331,0.0010754255761042022,0.011282262491343866,0.00017119373786748671,4.669618176540888e-05,0.0015758886280279434,0.01604465090980465,0.0006108794964140706,4.29799348705005e-05,1.4326269587410353e-06,0.00022511913331119728,7.706440962756448e-06,0.00015332917434448515,6.59213358844027e-05,1.8400379133536776e-07,0.00805033535007446,1.0955237778824073e-06,1.074130462055704e-06,0.016923522867999433,3.353940092253779,2.82507929394633e-08,0.9964579122806078,0.003508161619735571,0.09318155843932557,2.2259326196823235,7.794528454592057
3300,0.11740187715997741,0.03499609408055037,0.001096136207270296,0.010515868748478503,0.00018213622979543995,5.249450000705513e-05,0.001519089068483,0.016193580513683165,0.000687716465365443,4.602081488152406e-05,2.1132205158290703e-06,0.00023746896001261398,9.816860133674386e-06,0.00015894886843351692,7.483534493102608e-05,1.6204143685416497e-07,0.008678579558800262,1.1844688897881974e-06,1.2032054035394302e-06,0.01674655605069298,3.3527890472981365,3.2701394454223915e-08,0.9963080012499617,0.003963455553118984,0.09107553450132327,2.0451030812384268,7.714630378923661
3400,0.11726598054684481,0.034808805571771524,0.001087724277131164,0.010665703834418167,0.00017423023459864532,5.636443757027557e-05,0.001675324055198331,0.015774979535105527,0.000679148188643888,4.390597122421271e-05,1.7977088724136042e-06,0.00024357653781328296,9.817908997258799e-06,0.00017071388533663283,7.3535753873804e-05,2.120371911652762e-07,0.008548905475874986,1.2104752117125612e-06,1.3272868011413413e-06,0.01694957973102506,3.3523866135491396,3.300529949234871e-08,0.9958363147089669,0.004268897799230588,0.08878132004932612,2.2711108361574723,7.7840810272743
3500,0.1171604886203002,0.03236961524590899,0.0010999911418099698,0.010146080051425184,0.00018554871601490625,5.407813246763761e-05,0.0016756410796274007,0.01662600890548819,0.0007421603621714504,4.630124893326693e-05,2.124551127856886e-06,0.0002537285555190405,1.2340920176383988e-05,0.00017698754117487477,8.266028807506735e-05,2.2163988900182836e-07,0.009040161168621602,1.3441766316900663e-06,1.4786646263011299e-06,0.016873868280888167,3.35235224825045,3.764061568910796e-08,0.9954020174473092,0.004439680314233659,0.08887338808954298,1.7970697960980464,8.249715963170603
3600,0.11700864364952729,0.032666383571977736,0.0010921339297233369,0.009940468489849174,0.00019802300857820656,6.25526600409152e-05,0.001686653551678982,0.016259143635617923,0.000799224638805611,5.290754363999529e-05,2.3040791087610935e-06,0.00028209890174764617,1.1888152561048406e-05,0.00018930091302126424,8.429475285183017e-05,2.6108712924327303e-07,0.009620027586923775,1.36799539436782e-06,1.5367745539261142e-06,0.017688273486918045,3.352673957271776,4.7215539214858086e-08,0.995656953845513,0.0048530818691273295,0.08917051254901215,1.938819666984043,8.259627644369477
3700,0.11690545599911292,0.03222114425470734,0.0011276875675740737,0.009772822118908902,0.00019528536001785167,6.280434254589398e-05,0.0018481184933817779,0.016185015228858964,0.0008244195645306998,5.444455828750996e-05,2.871822490566757e-06,0.0002756910900526294,1.3515913153750859e-05,0.00019476493518382645,9.809647322915877e-05,3.194831494338542e-07,0.01027806556365875,1.4779350865042384e-06,1.64166504041026e-06,0.017429922614646234,3.3524866955562946,4.396220013020762e-08,0.9951710670523152,0.00497138436812181,0.08845316172949082,1.813898242878287,8.338001691926229
3800,0.11687156327461097,0.030449577689988253,0.0011146226719317925,0.010023605957219888,0.00020534017231529561,7.147855173606268e-05,0.0019232783954919392,0.017112463967709712,0.0008680784646103764,5.75544088564817e-05,3.4457621023408025e-06,0.0003000005597887884,1.3869208848213707e-05,0.00020892991930403728,9.635627972664e-05,3.1889261532935624e-07,0.009921763726954592,1.5059420004786015e-06,1.7348168749223684e-06,0.01776550481040813,3.350940851414352,4.915481459101948e-08,0.9950926778542889,0.005260332563474519,0.08564910208407579,1.560599991876528,8.36019834655275
3900,0.11676671216138951,0.0317457647352838,0.0011340116205540395,0.009214566400512573,0.0002123163064470922,7.536207894396416e-05,0.0019793740985221482,0.017509133030815586,0.000915036901168466,6.661605122275748e-05,3.5992680427257886e-06,0.00030559646571817783,1.7300122737382426e-05,0.0002030516424512865,0.00010799229496112975,3.716723090359987e-07,0.010870110373275482,1.7338004521299624e-06,1.8482453270546043e-06,0.018293819788445794,3.351708848616337,5.989678495768418e-08,0.9947323653575894,0.00544023205190003,0.08437059914260217,1.7157510591513234,8.358209605567485
4000,0.11662063684399401,0.031411044228865405,0.0011330135376953748,0.008560796227753308,0.0002216014982567217,7.745202187721243e-05,0.0020090078237558714,0.016778690504912853,0.0009369947598171817,6.932173110774719e-05,4.1400123355178765e-06,0.00033770798220068046,1.886815247831904e-05,0.00021231055859712323,0.00011073524909584226,4.3737215578122086e-07,0.010922554654549917,1.6922096676584005e-06,2.0085092162879775e-06,0.018513878243839637,3.351226755198793,6.426598792035411e-08,0.9945754118358431,0.0057873025485194705,0.08474986700206943,1.3672420089048516,8.41116387362244
4100,0.11648022210978089,0.03068348150934054,0.001139625881942528,0.008616953766241867,0.00023239618895495685,8.466819357985781e-05,0.002121797247304398,0.017530320660187403,0.0010170866631388116,7.752287912604328e-05,4.520643153582795e-06,0.00034363515561198295,1.8481343957347116e-05,0.00022512446797170842,0.00011673707476864645,4.971237920789886e-07,0.010725011528159453,1.7962441209050636e-06,2.295117834014279e-06,0.0183186727455987,3.3505269971118654,6.985337965599276e-08,0.9942223424265274,0.005904830552078513,0.08326250961509607,1.5169707327975421,8.677108732476785
4200,0.11630668824291271,0.028346523169572112,0.0011871486252289475,0.008520593273487002,0.0002504434256587871,9.442995143435177e-05,0.0020905002989455457,0.017842274124739016,0.0011161869697022483,7.842508634980187e-05,4.7565349586095385e-06,0.0003664899641042048,2.0405712394750472e-05,0.0002394971043361641,0.00013061772926235704,5.502636784270902e-07,0.011291825134323346,1.988921723700761e-06,2.401957968574931e-06,0.018446684171544797,3.350477894068653,7.04406625891113e-08,0.9938763990616483,0.006003926214514073,0.08378590335320167,1.6617716841427153,8.482600063063142
4300,0.11631430605650955,0.029216479248197685,0.001167144117277883,0.008456712241953617,0.0002607941154192245,0.0001008907441448176,0.002168719898511946,0.01735219546583967,0.0011042960522693354,8.032069442983725e-05,5.778697320814871e-06,0.0003718367114581909,2.3003173120255893e-05,0.00023660560571889713,0.0001335265385094334,6.11834279244299e-07,0.01123431604779123,2.101738271857148e-06,2.4820336657184433e-06,0.01842038708058676,3.3507293595183603,7.96963856553668e-08,0.9933467530553006,0.006535450123112144,0.08188912156298014,1.1507749573744595,8.701504243896126
4400,0.11617164167451731,0.02814195069250438,0.0012015523228226695,0.0075162563311876535,0.0002635134706923787,0.00010333331796806486,0.0022404296417083357,0.017151296304676197,0.0011517383149155715,9.13635879579021e-05,5.925182678958907e-06,0.0003774009683423054,2.4837987466405532e-05,0.0002639922034735673,0.0001447157734541889,6.661951230662565e-07,0.011798980182514629,2.2780709167469134e-06,2.5707333150666704e-06,0.018920295251921057,3.34987093231924,8.175204954955344e-08,0.9930029686179797,0.007027079701071176,0.08027291556222255,1.3547503369404734,8.793604722215244
4500,0.11581097388674168,0.02668760418018293,0.0011885417938874063,0.007434719281482471,0.0002712642625557693,0.00011082315842088446,0.0022739265640323693,0.017415636135982935,0.0012561427386827825,9.324171793285254e-05,7.008756500313667e-06,0.0004015557141355212,2.7787469310636113e-05,0.00026381977061022764,0.00015716389592405875,7.710815590915038e-07,0.012531867802285481,2.284343777966615e-06,2.857092403235045e-06,0.019250159196856628,3.3491306529104343,8.991221751328545e-08,0.9929842281694876,0.006979876858725712,0.0811289961500672,1.2479082786446203,8.656495165151021
4600,0.11571846464602047,0.02703457803662323,0.001209492654976974,0.007945592807062868,0.0002831888104407862,0.00011555573617456772,0.0023820218347810644,0.017871474657516286,0.001332689887865846,9.938358234887375e-05,7.818830473106272e-06,0.0004150110681228236,3.0247979877800276e-05,0.00027420119936969595,0.00016287244865247755,8.371171614987046e-07,0.01199111381908228,2.5526221057257e-06,2.9346172371945995e-06,0.019474734496136153,3.349288191875516,9.765952455241084e-08,0.9924331032146269,0.00734816889193108,0.07994347459705589,1.4047160961268501,8.813392049570803
4700,0.11573499711314704,0.025610148070482848,0.0012060836283854283,0.006683291956279523,0.00030459644631793917,0.0001269172539663536,0.002400037701828527,0.017726134302293414,0.0013407159331002773,0.00010308583183557384,8.283226096235326e-06,0.00044034614291407385,3.3182285601185315e-05,0.00028118712331846884,0.00017677192969472297,9.289045580227293e-07,0.012958816675371403,2.5730234171452876e-06,3.1882114167790265e-06,0.019364434283372582,3.3487109282850533,1.0512476801429235e-07,0.9921689312773576,0.007931610577348624,0.0783422918307476,0.9907100710002021,9.106836616914531
4800,0.11531700331621868,0.026494828359482216,0.0012351934829646645,0.00769990332606714,0.0003165961005230735,0.00013296204521038354,0.0024983557563869633,0.01814145331742277,0.001449281396414988,0.00011048222403453665,9.226316762317281e-06,0.0004736862767894571,3.450872488773232e-05,0.0002901556857963978,0.00018240910861146042,1.0306992254939839e-06,0.012471990348616036,2.7728033425417174e-06,3.480382214673419e-06,0.019958906583854706,3.3492175834484574,1.1720814540927143e-07,0.9919323546664318,0.00792941667685222,0.07786841104264733,1.206644504031145,8.68192128980599
