miliseconds,ATP,ADP,AMP,GLC,F6P,FBP,GAP,NAD,NADH,DPG,PEP,PYR,ACA,EtOH,P
2300,3.551153974331642,0.8483433042562268,0.20591771519885338,0.47179342092917165,0.04985890236382216,0.8703725532147709,0.10377012253688231,3.033133282315169,1.1817086087368232,0.5960141112632302,0.014130605750608607,0.08532523604047482,0.24664256510011565,0.5631184586164967,0.05014121001563014
2400,3.5530031838602567,0.8453748924254831,0.2020677749892656,0.4942085241101487,0.06630637785641114,0.8625183876386705,0.10142412713059987,3.001106762527519,1.209712020275125,0.6280281842788772,0.014671435754214732,0.08855298990663821,0.2589136677518754,0.5721602809969872,0.05022852122539717
2500,3.5782504105914135,0.825296401514367,0.19859191900995657,0.5061117040318687,0.06993450411274933,0.8632628903281111,0.10250103856578058,2.9842245333153117,1.263572669971126,0.651185372608481,0.014639345361354533,0.09374550386291254,0.27884314497455737,0.6283941668433948,0.04960442128503494
2600,3.5738027715841194,0.8325034562386653,0.19079439402415282,0.5106396069278196,0.07481345337642771,0.8687360212059526,0.10130035395744874,2.9552470120549597,1.3028100043477908,0.662522496647371,0.015292962844062763,0.09416833458211059,0.28528069284619056,0.6399045794942114,0.049971518222802665
2700,3.593424298708149,0.81202353655877,0.18481733899585037,0.5403950723498475,0.05452675819867002,0.8830963587405112,0.10187367338633574,2.9012758942512726,1.3352572287113782,0.6665951987603758,0.015303225874105389,0.09984563269053541,0.2910047019824507,0.7100532555782239,0.05165613305912734
2800,3.616957049749415,0.7901684869614735,0.17571769360549794,0.5438278815023595,0.06149538448118208,0.8955862843011592,0.10489097527676776,2.905050855164064,1.3458135505566338,0.679322561687407,0.01543147403306759,0.10146567711714696,0.3103019297257896,0.7120120079261526,0.050965161509111276
2900,3.6262222931806827,0.7815573952768575,0.1731716339158303,0.5545045154089223,0.07328985633434565,0.8760051473632297,0.10403382952648649,2.8723007895064145,1.3920880477701494,0.7078703489364467,0.015444815418431738,0.10065448041801955,0.31711012910567915,0.7652949498989895,0.05208068559968477
3000,3.6653846099487013,0.7727140433400048,0.1669662675937571,0.5685063819750577,0.0843056815449056,0.9044862029039448,0.10232359718310717,2.8487274394916136,1.4160997579232855,0.7154589686107299,0.01577937073484881,0.1044210711810572,0.31685855695752735,0.7980883601254305,0.05206223929375983
3100,3.668594244023899,0.7677052963350279,0.1623257730380882,0.5795141840984899,0.07102063590478608,0.9043230723776049,0.10506224814313612,2.7936753356974617,1.4188487681610433,0.7408654147504437,0.01598602733765097,0.10595085168529984,0.32891130190260354,0.8391929451374464,0.05208731073585884
3200,3.7110585209842966,0.7522201239177994,0.1518798780803599,0.6046847143881117,0.06946614881391845,0.8858503125615375,0.10637449829885079,2.780889821243367,1.4493617702251615,0.7430596454259353,0.015971547256317498,0.10550528663979736,0.33396458651284244,0.9232834746317522,0.05218635909732844
3300,3.73046300789014,0.7284894987451641,0.14776786735894706,0.6102290588735769,0.07028714435720884,0.9049477330339591,0.10577953957768459,2.7607181351348196,1.456090319412546,0.7833204268746204,0.01644811598187201,0.1089236433741608,0.33544552129496197,0.9346900754229586,0.05199403093388259
3400,3.7397507901736367,0.7278982924993979,0.14006367250319599,0.6204882755260276,0.08911317093371234,0.8953991566107005,0.10370074538742599,2.7316769441473308,1.5012742481357493,0.7858480769663525,0.016212815851192892,0.106070559640308,0.33366688386721,1.001868084014288,0.05355795365325752
3500,3.7494087240232297,0.7078310813459453,0.13540934174860553,0.6335235452479544,0.08205340337475235,0.8963240538650498,0.10711882103146848,2.737952341016682,1.509937067582646,0.8059132704715732,0.016746856166323473,0.10958153239889092,0.34313273153049584,1.0480619912851767,0.054123068981303236
3600,3.7945241684624094,0.6989016006629671,0.12869737406617188,0.6435381575566291,0.09125419521719189,0.8950777858574831,0.10368761443768965,2.6982255366798844,1.5124980808712547,0.820932723600702,0.016588484982009728,0.1089154786163945,0.34307690554942183,1.0991063344949652,0.053357534212669144
3700,3.806322688646767,0.6761858465154486,0.12425007330482288,0.6529353452681772,0.09862519185708309,0.9054034466244304,0.10543143149102399,2.6805766248626584,1.5478200742051538,0.842529895121481,0.016891389548829083,0.10900508648355478,0.34547261196734275,1.1663980051468987,0.054364469453754255
3800,3.830416331841124,0.6700842453872932,0.11574316233405593,0.6768482721343055,0.09692557938047525,0.9026473076783893,0.10393746418478086,2.701099611697536,1.5662197525128394,0.8528708724954357,0.016609349945263228,0.10803367348494507,0.34569689892682004,1.2083380532486392,0.05433624532377009
3900,3.843378446557695,0.6402927471907266,0.11141789417912963,0.6882877163583633,0.11151325057326651,0.9181853120987886,0.10666052545700828,2.6645441825425906,1.584537277498451,0.853392371664966,0.016456846628269274,0.10624172326698188,0.33724848484113285,1.2326027217733688,0.055592415511839126
4000,3.8729315907236463,0.6353623825830135,0.10528435730424009,0.6880744891265937,0.12037098304701874,0.8977503737196807,0.10755546026727691,2.636312907772578,1.5912631173945875,0.8715043648285185,0.016720495762834423,0.1091316597021165,0.3351409999677637,1.2806678892226384,0.055486838517883726
4100,3.8884161201261023,0.6262165159085206,0.10063333197719848,0.6978698703491001,0.1275338266056348,0.9155083494164408,0.10550537517611913,2.659850262403737,1.588140516524717,0.903862763188645,0.016707738764727583,0.10835009677596856,0.3385381033699796,1.3566810707928023,0.05574974919377277
4200,3.894054635304429,0.6145734507341084,0.09646598865591316,0.7173297390221153,0.12335943408955688,0.9097603160242672,0.10431157407088887,2.6108561936689125,1.6212974169953296,0.9056391439217316,0.01710757664476852,0.10684780341448934,0.33417807889448886,1.4267644239571173,0.056242582215092415
4300,3.9066295533279303,0.5976096379697079,0.08908703141356594,0.7140061950919179,0.13844660784511365,0.9238609695116642,0.10776283419812116,2.6081165250891845,1.623652791257902,0.9391393992766753,0.017147597356546973,0.10475920989530177,0.3327016075994929,1.4550252037394664,0.05693695403167965
4400,3.9330223553926595,0.5782357437892711,0.08442442743072191,0.731199684802179,0.1237975562783855,0.9217711119343663,0.10587974502240646,2.6186506687217053,1.646127897904665,0.9455530493808062,0.01666042232274198,0.10718436849290403,0.332193499909549,1.5144936782982041,0.05826276243547008
4500,3.957893960088396,0.5653051887095742,0.0834928544243166,0.7526290604112653,0.13557445882355978,0.9060825245448617,0.10687559990989678,2.584226831551694,1.6619414901743217,0.9536908225212564,0.016814258238551524,0.10335653146882541,0.3343678055728649,1.5864666263824976,0.057817010800015195
4600,3.98625471305905,0.5522416056341237,0.07506368137137079,0.7451335713566566,0.14604059198172978,0.9231287668855863,0.10492479488662705,2.55939938537086,1.6492620111018776,0.9690076133907514,0.01674086051867723,0.10367264519780299,0.3257501788180031,1.6239302940944538,0.059665759882818775
4700,3.99001521043311,0.5479296060543403,0.07214500933461553,0.7711303977038642,0.14906167574470042,0.9153599397930083,0.10629837764663418,2.562985470632564,1.676034348655394,0.9888863395739683,0.01713009546352858,0.10209452705860855,0.3210683356042168,1.6598292989342505,0.0591905447012275
4800,4.010540115654374,0.5334285013662696,0.07109024441099039,0.7733187063704176,0.16679363056952923,0.9063470226341067,0.10584333031458557,2.5600024073612264,1.6919783066589558,1.0147823800212505,0.017112238921136367,0.1027260998215681,0.31392306380617313,1.7385582289856374,0.061164678755976344
4900,4.030297858392872,0.49864490546487994,0.06626007634879985,0.7931774337482764,0.16544452363259618,0.9188843407268301,0.1068146193973881,2.5396216134549636,1.720606331738591,1.0252477548219916,0.01720961432283889,0.1026546817228231,0.31231835893436516,1.775914428442871,0.06171496544804973
5000,4.040881474346338,0.4989855768510842,0.06047611583814392,0.7884584637467015,0.18879000340900445,0.9233551816493696,0.1064841528296655,2.502071326654333,1.7298808105651609,1.0620494240743863,0.017231744803021688,0.0976861447845163,0.3134164888281726,1.804399825051681,0.062082441074955995
