miliseconds,ATP,ADP,AMP,GLC,F6P,FBP,GAP,NAD,NADH,DPG,PEP,PYR,ACA,EtOH,P
2200,3.5291951320372297,0.8546701046790404,0.2092078717291813,0.47365459921517394,0.04833483769410344,0.87763329326684,0.10287418896329048,3.0892005659340196,1.1332489910283605,0.5795125542748952,0.013361566346430322,0.08121147415248149,0.22835312184506618,0.5467224978926043,0.0501609945890171
2300,3.5527358371082283,0.8536510396611791,0.20809175146073644,0.4704869762930385,0.05963271838671535,0.8625719844385369,0.1014605411776922,3.0524451333314224,1.170695817496122,0.5926260712164692,0.0141299566142698,0.08719465296575449,0.25025668720275607,0.5647288846292255,0.05036689555061186
2400,3.539407468421224,0.8563953169593888,0.20023126252989937,0.49096138713742166,0.04872645108223797,0.8779344323859359,0.10206557321849546,2.99686167235869,1.2106795036281526,0.6188686755318674,0.014500879186302903,0.09133801119234712,0.26198838964525245,0.5643275498325179,0.050333985272284186
2500,3.556734524479829,0.8358523741878006,0.19572849342440635,0.5059699317380816,0.07146600698093693,0.8633722545894106,0.10304251897163558,2.9575382641807746,1.2518859041939867,0.6379739621342395,0.014717240403743448,0.09370030091448354,0.2787647358396793,0.6038122099288123,0.04977118160450693
2600,3.5752909496206127,0.8259324924624496,0.19099077319727756,0.5136121676626699,0.06530782892088427,0.8927813136411361,0.10460728922379883,2.9555905651671903,1.312105805962131,0.6572723504462755,0.014975070076983288,0.09740372190453589,0.2867580637737821,0.6341251050031826,0.050563881557858945
2700,3.591552599054607,0.8047498746299984,0.1857947239025975,0.5247492996961437,0.05903722622881606,0.889309250748974,0.10289693118463557,2.902692015665846,1.333170054217114,0.669491571874506,0.015407401014250727,0.0985863883901023,0.2983935397733273,0.6650447960628313,0.05105773831984277
2800,3.6111602648649375,0.7986778051614718,0.18214812476045442,0.5395197474329875,0.06670042600527679,0.8913144021191675,0.10410093540462775,2.8929039870701723,1.3311751062296833,0.6827760734958198,0.015609263232847314,0.09894062062328017,0.30440108102324326,0.7246869957580099,0.051419883670487776
2900,3.626010737706711,0.7898707821350756,0.17561352003205244,0.5695480948332602,0.057593411475293295,0.8812601804922017,0.10503248738676009,2.86741078876728,1.377286186063258,0.6994045814300041,0.015545089806974414,0.10050968409942544,0.31176833298000145,0.7815517470731976,0.051721824399275196
3000,3.666130959143977,0.7774400485843028,0.16545463420981454,0.5676214544372509,0.06877394851176202,0.89028229365926,0.10595663887247257,2.817718153219406,1.3999182445908775,0.7127356887057791,0.015616481415410556,0.10300228891028347,0.32518519632734116,0.8156580346198613,0.05106430619161737
3100,3.676658187897578,0.7540055427093593,0.1618822198885055,0.5910232537447894,0.06852792355889893,0.9072057579249176,0.10340885035362657,2.826349265089925,1.4393620238793035,0.7421683235488805,0.015949627900976197,0.10436251405778037,0.3213516283075461,0.8500219971420339,0.051638792184475785
3200,3.701446973428508,0.7487043787301703,0.1507177260689472,0.6007844784599894,0.08394028990428533,0.8880682195938141,0.10631647771516489,2.78083029892645,1.4606800461536584,0.7592863702845072,0.016162508701675637,0.10666529533671129,0.3360416574501759,0.8910934645636254,0.05205704696149408
3300,3.7227603604993877,0.7313527970675857,0.14704035519901829,0.602168266360127,0.09237818655214752,0.8909296811233449,0.10452476099959174,2.770177454011867,1.4594186677598968,0.7801736957222973,0.016559496817678845,0.1087037430875466,0.3391091043809177,0.9489772081924696,0.05227601750986033
3400,3.7253500090019576,0.7235799326258121,0.14305736934932603,0.622546410027769,0.09297773732284806,0.8886390074168765,0.1035930605625299,2.7689078982455397,1.4769721954109472,0.7757707725869717,0.016183017892565106,0.10953375893826929,0.3360652188948556,0.9761083816102026,0.0525081016671336
3500,3.7653037294798,0.713330346806221,0.13455268979601964,0.6242479994324323,0.08762050220340534,0.90667555369849,0.10579413836995956,2.7332042885378254,1.48677985410943,0.7923894345507111,0.016516261686822853,0.10926220617607105,0.3423803176661357,1.0449625428667182,0.05401464169096918
3600,3.7677990630860796,0.6997001756440632,0.1271676213680011,0.6437080798574514,0.09850447029236448,0.9039267634706786,0.10654138360360918,2.6971040347107897,1.5281231334288383,0.8243192150128996,0.016373619264088687,0.11055448422762647,0.3454458676866664,1.0945696422654083,0.05303010660522467
3700,3.8024312834649066,0.6748004743238818,0.12380009489522813,0.650308594369402,0.09645934856909859,0.920872586485584,0.10416755787977854,2.708501657133249,1.5186018909806103,0.83839492847246,0.016751376893561078,0.10679698927920364,0.3396631958137568,1.1368732243821813,0.054989386702102336
3800,3.8074580063960703,0.6698131155968101,0.11409571604261871,0.6632159501058784,0.09801648666119547,0.9267518156676273,0.10515167449726687,2.70171066557044,1.533138085116493,0.8379363296075032,0.016516259943519185,0.11009380221060966,0.34573741763908655,1.2106405827884452,0.0551698083887511
3900,3.8460083564085186,0.6572602368987706,0.11356736505114903,0.6887605412949166,0.10840382748452361,0.9185522390979594,0.1058334877520415,2.667953416379653,1.5480049870130044,0.8571176569664067,0.016797869804945985,0.11002582104649047,0.3400068023943896,1.2454711221347374,0.05498244616861863
4000,3.851232301663555,0.63839674541319,0.1089913590281399,0.6821119333461058,0.11946850118234417,0.9255445028124434,0.10514283122083234,2.6444692968704215,1.5758151980507313,0.8784270520056016,0.01652597997662489,0.10600653048344753,0.3418882998826672,1.319436381544341,0.05490214274621087
4100,3.8786096671364154,0.6104090943133385,0.10212122193591273,0.6988417777363436,0.1116064529115362,0.9182817892474588,0.10575822112289882,2.6519869174654476,1.5924528623598644,0.9004234747245519,0.017011711222116678,0.10550433790586142,0.34158304278282603,1.3627531568237856,0.056487853835044746
4200,3.9127683466460503,0.6004083654101702,0.09815373189419555,0.7114654304970195,0.13472483198606316,0.9312734668334557,0.10468474770837517,2.6474670856386675,1.5909771397574586,0.9207167745656841,0.016868333425811535,0.10838995395681508,0.33750373240292647,1.4267956735130838,0.0558803389775156
4300,3.9184341508320437,0.5826412111683276,0.092394215174292,0.718705061758732,0.12845739759471925,0.9165162720339616,0.10742437032548457,2.607946937978631,1.6333434571702492,0.9248793990412376,0.016717386818293725,0.1050443827895672,0.3327082517923728,1.4807984998142911,0.05780070969224002
4400,3.9281812280246515,0.589762301059396,0.0887712982986506,0.7343401527664931,0.13975583409763082,0.919722277442977,0.10567525237856489,2.5981348024235245,1.621166507267896,0.9341470687125208,0.01704971734010329,0.10343553329085205,0.33107772858920226,1.5334392051687449,0.05777111685894508
4500,3.9573177875613896,0.5569189385562423,0.07962376126406387,0.7382444045021526,0.14298560098015362,0.9087115061121352,0.10470585554741321,2.57103978458012,1.6473639943679497,0.967352645588677,0.016828989518435828,0.10473155064351741,0.3326033508319331,1.5720301744736347,0.058783117916569656
4600,3.97640962387029,0.5533480377842401,0.07807508102996938,0.7652487730006118,0.14965334289623394,0.9038640166220175,0.10794091677054601,2.592636263659296,1.655762771349922,0.977839784810513,0.01681393304397496,0.10307913077683617,0.3289220684606929,1.6101809060115544,0.05868626396911522
4700,4.004378517396272,0.527144338462607,0.07210391642954041,0.7689194378576178,0.16980087434115956,0.9292322921948847,0.10731415208815087,2.5595156570777364,1.6967543513826235,0.9958926612421801,0.016911113420583657,0.10111819364292463,0.3261286945136496,1.6489607960724149,0.059843485965948524
4800,4.013614313743763,0.5198225201964478,0.06927262535091602,0.7765313326185735,0.16542726345727843,0.9027120104970829,0.1076920408018966,2.551932380102054,1.6851210183691674,1.0215480853162642,0.017176093089394096,0.10050813024175373,0.31746707697431253,1.7234590348587593,0.059935636018263086
4900,4.019603695121268,0.5175790802699779,0.06217379562391944,0.7807849467806526,0.18434598077259653,0.913836803848425,0.10594024398685842,2.515366131063203,1.685155340646345,1.0252580617656373,0.017167647688234734,0.0987163468911979,0.31079403766234587,1.7887227421154737,0.06109749430835774
5000,4.028412010438551,0.5072812758155835,0.05950689697402096,0.7926554929876473,0.17344428592564268,0.8988782399369954,0.10446378968820959,2.527234559785107,1.714990242097338,1.0472121172439803,0.016872370056917805,0.0979384584484483,0.3080206102666658,1.8451646946381757,0.06165691040009907
